ID,knob_simd,knob_compute_units,knob_xyz_loop,knob_entryid_loop,knob_entryid_num_wi,knob_hardcode_size,knob_cache_voxels,knob_xyz_loop_flat,knob_xyz_unroll,knob_entryid_unroll,knob_voxel_unroll,knob_voxel_out_unroll,knob_depth_local,knob_branch_pos,knob_unused,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,time_fpga,logic,mem,ram,dsp,fmax,verif,error,fit
../benchmarks/depth_fusion320,1,1,0,0,64,1,0,1,1,1,1,1,0,0,0,51,25,37,31,0.000190735,34.1848,13757,612335,-1,39,108.62,P,N,Y
../benchmarks/depth_fusion321,1,1,0,0,64,1,0,1,1,1,1,1,0,0,1,51,25,37,31,0.000190735,34.1852,13757,612335,-1,39,108.62,P,N,Y
../benchmarks/depth_fusion322,1,1,0,0,64,1,0,1,1,1,1,1,0,1,0,57,29,55,31,0.000190735,8428.8,15469,1094207,-1,39,118.76,P,N,Y
../benchmarks/depth_fusion323,1,1,0,0,64,1,0,1,1,1,1,1,0,1,1,57,29,55,31,0.000190735,8484.5,15474,1094207,-1,39,117.98,P,N,Y
../benchmarks/depth_fusion324,1,1,0,0,64,1,0,1,1,1,1,1,1,0,0,51,25,86,31,0.000131566,31.4763,13548,2675697,-1,39,111.63,P,N,Y
../benchmarks/depth_fusion325,1,1,0,0,64,1,0,1,1,1,1,1,1,0,1,51,25,86,31,0.000131566,34.8796,13534,2675697,-1,39,100.38,P,N,Y
../benchmarks/depth_fusion326,1,1,0,0,64,1,0,1,1,1,1,1,1,1,0,54,27,98,31,0.000131566,999,19387,3134660,-1,39,-1,F,Y,N
../benchmarks/depth_fusion327,1,1,0,0,64,1,0,1,1,1,1,1,1,1,1,54,27,98,31,0.000131566,999,19386,3134660,-1,39,-1,F,Y,N
../benchmarks/depth_fusion336,1,1,0,0,64,1,0,1,2,1,1,1,0,0,0,65,31,46,63,0.000190735,31.1148,20062,748538,-1,78,82.32,P,N,Y
../benchmarks/depth_fusion337,1,1,0,0,64,1,0,1,2,1,1,1,0,0,1,65,31,46,63,0.000190735,31.1099,20062,748538,-1,78,82.32,P,N,Y
../benchmarks/depth_fusion338,1,1,0,0,64,1,0,1,2,1,1,1,0,1,0,73,37,65,63,0.000165838,34.6899,20286,792413,-1,78,78.41,P,N,Y
../benchmarks/depth_fusion339,1,1,0,0,64,1,0,1,2,1,1,1,0,1,1,73,37,65,63,0.000165838,33.0624,20269,792413,-1,78,82.56,P,N,Y
../benchmarks/depth_fusion340,1,1,0,0,64,1,0,1,2,1,1,1,1,0,0,64,30,92,63,0.000131566,28.0594,19408,2710658,-1,78,80.18,P,N,Y
../benchmarks/depth_fusion341,1,1,0,0,64,1,0,1,2,1,1,1,1,0,1,64,30,92,63,0.000131566,28.064,19408,2710658,-1,78,80.18,P,N,Y
../benchmarks/depth_fusion342,1,1,0,0,64,1,0,1,2,1,1,1,1,1,0,67,33,100,63,0.000131566,29.1479,20305,2765677,-1,78,82.27,P,N,Y
../benchmarks/depth_fusion343,1,1,0,0,64,1,0,1,2,1,1,1,1,1,1,67,33,100,63,0.000131566,28.5942,20337,2765677,-1,78,83.93,P,N,Y
../benchmarks/depth_fusion352,1,1,0,0,64,1,1,0,1,1,1,1,0,0,0,82,45,58,31,4.59867e-05,2173.47,30470,1101138,-1,39,118.99,P,N,Y
../benchmarks/depth_fusion353,1,1,0,0,64,1,1,0,1,1,1,1,0,0,1,82,45,58,31,4.59867e-05,2170.33,30499,1101138,-1,39,119.1,P,N,Y
../benchmarks/depth_fusion354,1,1,0,0,64,1,1,0,1,1,1,1,0,1,0,71,37,65,31,3.97619e-05,1395.13,20366,975157,-1,39,126.4,F,N,Y
../benchmarks/depth_fusion355,1,1,0,0,64,1,1,0,1,1,1,1,0,1,1,71,37,65,31,3.97619e-05,1346.99,20407,975157,-1,39,131.09,F,N,Y
../benchmarks/depth_fusion360,1,1,0,0,64,1,1,0,1,1,1,2,0,0,0,82,45,60,31,4.28206e-05,2149.84,30611,1101250,-1,39,119.8,P,N,Y
../benchmarks/depth_fusion361,1,1,0,0,64,1,1,0,1,1,1,2,0,0,1,82,45,60,31,4.28206e-05,2201.67,30661,1101250,-1,39,117.06,P,N,Y
../benchmarks/depth_fusion362,1,1,0,0,64,1,1,0,1,1,1,2,0,1,0,72,37,67,31,3.97619e-05,1360.76,20443,975269,-1,39,128.6,F,N,Y
../benchmarks/depth_fusion363,1,1,0,0,64,1,1,0,1,1,1,2,0,1,1,72,37,67,31,3.97619e-05,1373.73,20413,975188,-1,39,127.27,F,N,Y
../benchmarks/depth_fusion368,1,1,0,0,64,1,1,0,1,1,2,1,0,0,0,82,45,59,31,4.28206e-05,2189.95,30650,1100594,-1,39,118.03,P,N,Y
../benchmarks/depth_fusion369,1,1,0,0,64,1,1,0,1,1,2,1,0,0,1,82,45,59,31,4.28206e-05,2234.81,30659,1100594,-1,39,115.7,P,N,Y
../benchmarks/depth_fusion370,1,1,0,0,64,1,1,0,1,1,2,1,0,1,0,71,37,67,31,3.65315e-05,1306.17,20495,974532,-1,39,134.69,F,N,Y
../benchmarks/depth_fusion371,1,1,0,0,64,1,1,0,1,1,2,1,0,1,1,71,37,67,31,3.65315e-05,1433.42,20534,974532,-1,39,122.33,F,N,Y
../benchmarks/depth_fusion376,1,1,0,0,64,1,1,0,1,1,2,2,0,0,0,82,45,60,31,4.28206e-05,2112.12,30619,1100706,-1,39,122.18,P,N,Y
../benchmarks/depth_fusion377,1,1,0,0,64,1,1,0,1,1,2,2,0,0,1,82,45,60,31,4.28206e-05,2141.63,30659,1100706,-1,39,119.84,P,N,Y
../benchmarks/depth_fusion378,1,1,0,0,64,1,1,0,1,1,2,2,0,1,0,71,37,67,31,3.65315e-05,1344.98,20485,974644,-1,39,129.09,F,N,Y
../benchmarks/depth_fusion379,1,1,0,0,64,1,1,0,1,1,2,2,0,1,1,71,37,67,31,3.65315e-05,1366.59,20442,974644,-1,39,127.21,F,N,Y
../benchmarks/depth_fusion418,1,1,0,0,64,1,1,0,2,1,1,1,0,1,0,83,43,75,55,4.26201e-05,890.753,25276,1090103,-1,70,129.68,F,N,Y
../benchmarks/depth_fusion419,1,1,0,0,64,1,1,0,2,1,1,1,0,1,1,83,43,75,55,4.26201e-05,892.365,25309,1090103,-1,70,129.38,F,N,Y
../benchmarks/depth_fusion426,1,1,0,0,64,1,1,0,2,1,1,2,0,1,0,83,43,76,55,4.26201e-05,893.036,25236,1090188,-1,70,127.19,F,N,Y
../benchmarks/depth_fusion427,1,1,0,0,64,1,1,0,2,1,1,2,0,1,1,83,43,76,55,4.26201e-05,877.79,25288,1090242,-1,70,130.02,F,N,Y
../benchmarks/depth_fusion434,1,1,0,0,64,1,1,0,2,1,2,1,0,1,0,83,43,76,55,4.26201e-05,849.739,25331,1089532,-1,70,134.53,F,N,Y
../benchmarks/depth_fusion435,1,1,0,0,64,1,1,0,2,1,2,1,0,1,1,83,43,76,55,4.26201e-05,893.571,25319,1089586,-1,70,128.04,F,N,Y
../benchmarks/depth_fusion442,1,1,0,0,64,1,1,0,2,1,2,2,0,1,0,83,43,76,55,4.56644e-05,873.083,25283,1090028,-1,70,129.31,F,N,Y
../benchmarks/depth_fusion443,1,1,0,0,64,1,1,0,2,1,2,2,0,1,1,83,43,76,55,4.56644e-05,926.197,25269,1090082,-1,70,121.62,F,N,Y
../benchmarks/depth_fusion480,1,1,0,0,64,1,1,1,1,1,1,1,0,0,0,56,28,43,31,0.000183947,74.8108,14990,709866,-1,39,108.8,P,N,Y
../benchmarks/depth_fusion481,1,1,0,0,64,1,1,1,1,1,1,1,0,0,1,56,28,43,31,0.000183947,74.8044,14990,709866,-1,39,108.8,P,N,Y
../benchmarks/depth_fusion482,1,1,0,0,64,1,1,1,1,1,1,1,0,1,0,58,29,47,31,0.000159048,1084.28,14888,664055,-1,39,119.28,F,N,Y
../benchmarks/depth_fusion483,1,1,0,0,64,1,1,1,1,1,1,1,0,1,1,58,29,47,31,0.000159048,1010.82,14867,664055,-1,39,127.97,F,N,Y
../benchmarks/depth_fusion484,1,1,0,0,64,1,1,1,1,1,1,1,1,0,0,55,27,89,31,0.000131512,70.3481,14441,2758201,-1,39,112.66,P,N,Y
../benchmarks/depth_fusion485,1,1,0,0,64,1,1,1,1,1,1,1,1,0,1,55,27,89,31,0.000131512,70.3498,14441,2758201,-1,39,112.66,P,N,Y
../benchmarks/depth_fusion486,1,1,0,0,64,1,1,1,1,1,1,1,1,1,0,55,27,94,31,0.00011393,1028.3,14852,2735925,-1,39,120.04,P,N,Y
../benchmarks/depth_fusion487,1,1,0,0,64,1,1,1,1,1,1,1,1,1,1,55,27,94,31,0.00011393,1022.36,14860,2735925,-1,39,120.74,P,N,Y
../benchmarks/depth_fusion488,1,1,0,0,64,1,1,1,1,1,1,2,0,0,0,58,29,45,31,0.000171282,59.5247,14797,653750,-1,39,113.19,P,N,Y
../benchmarks/depth_fusion489,1,1,0,0,64,1,1,1,1,1,1,2,0,0,1,58,29,45,31,0.000171282,59.5259,14797,653750,-1,39,113.19,P,N,Y
../benchmarks/depth_fusion490,1,1,0,0,64,1,1,1,1,1,1,2,0,1,0,58,29,47,31,0.000159048,1154.03,14911,663943,-1,39,110.81,F,N,Y
../benchmarks/depth_fusion491,1,1,0,0,64,1,1,1,1,1,1,2,0,1,1,58,29,47,31,0.000159048,1125.49,14913,663943,-1,39,113.62,F,N,Y
../benchmarks/depth_fusion492,1,1,0,0,64,1,1,1,1,1,1,2,1,0,0,55,27,88,31,0.000122694,61.2002,14452,2703932,-1,39,105.01,P,N,Y
../benchmarks/depth_fusion493,1,1,0,0,64,1,1,1,1,1,1,2,1,0,1,55,27,88,31,0.000122694,61.2021,14452,2703932,-1,39,105.01,P,N,Y
../benchmarks/depth_fusion494,1,1,0,0,64,1,1,1,1,1,1,2,1,1,0,55,27,94,31,0.00011393,1041.38,14871,2735813,-1,39,117.12,P,N,Y
../benchmarks/depth_fusion495,1,1,0,0,64,1,1,1,1,1,1,2,1,1,1,55,27,94,31,0.00011393,1053.31,14870,2735813,-1,39,115.76,P,N,Y
../benchmarks/depth_fusion496,1,1,0,0,64,1,1,1,1,1,2,1,0,0,0,58,29,45,31,0.000171282,60.4128,14798,653318,-1,39,117.96,P,N,Y
../benchmarks/depth_fusion497,1,1,0,0,64,1,1,1,1,1,2,1,0,0,1,58,29,45,31,0.000171282,60.411,14798,653318,-1,39,117.96,P,N,Y
../benchmarks/depth_fusion498,1,1,0,0,64,1,1,1,1,1,2,1,0,1,0,58,29,48,31,0.000146126,1035.19,14990,663511,-1,39,124.0,F,N,Y
../benchmarks/depth_fusion499,1,1,0,0,64,1,1,1,1,1,2,1,0,1,1,58,29,48,31,0.000146126,1011.15,14950,663511,-1,39,126.95,F,N,Y
../benchmarks/depth_fusion500,1,1,0,0,64,1,1,1,1,1,2,1,1,0,0,55,27,88,31,0.000122694,60.5651,14484,2703488,-1,39,113.92,P,N,Y
../benchmarks/depth_fusion501,1,1,0,0,64,1,1,1,1,1,2,1,1,0,1,55,27,88,31,0.000122694,60.5628,14484,2703488,-1,39,113.92,P,N,Y
../benchmarks/depth_fusion502,1,1,0,0,64,1,1,1,1,1,2,1,1,1,0,55,27,94,31,0.00010508,1021.91,14924,2735381,-1,39,119.8,P,N,Y
../benchmarks/depth_fusion503,1,1,0,0,64,1,1,1,1,1,2,1,1,1,1,56,27,94,31,0.00010508,1013.77,14935,2735381,-1,39,120.78,P,N,Y
../benchmarks/depth_fusion504,1,1,0,0,64,1,1,1,1,1,2,2,0,0,0,58,29,45,31,0.000171282,51.0168,14779,653206,-1,39,111.35,P,N,Y
../benchmarks/depth_fusion505,1,1,0,0,64,1,1,1,1,1,2,2,0,0,1,58,29,45,31,0.000171282,51.006,14779,653206,-1,39,111.35,P,N,Y
../benchmarks/depth_fusion506,1,1,0,0,64,1,1,1,1,1,2,2,0,1,0,58,29,48,31,0.000146126,1057.27,14980,663399,-1,39,120.04,F,N,Y
../benchmarks/depth_fusion507,1,1,0,0,64,1,1,1,1,1,2,2,0,1,1,58,29,48,31,0.000146126,1012.09,14966,663399,-1,39,125.4,F,N,Y
../benchmarks/depth_fusion508,1,1,0,0,64,1,1,1,1,1,2,2,1,0,0,55,27,88,31,0.000122694,48.4549,14452,2703376,-1,39,112.68,P,N,Y
../benchmarks/depth_fusion509,1,1,0,0,64,1,1,1,1,1,2,2,1,0,1,55,27,88,31,0.000122694,48.455,14452,2703376,-1,39,112.68,P,N,Y
../benchmarks/depth_fusion510,1,1,0,0,64,1,1,1,1,1,2,2,1,1,0,55,27,95,31,0.00010508,941.261,14933,2735269,-1,39,128.51,P,N,Y
../benchmarks/depth_fusion511,1,1,0,0,64,1,1,1,1,1,2,2,1,1,1,56,27,95,31,0.00010508,1043.14,14944,2735269,-1,39,115.95,P,N,Y
../benchmarks/depth_fusion544,1,1,0,0,64,1,1,1,2,1,1,1,0,0,0,73,37,57,63,0.000171282,82.4397,20712,803363,-1,78,86.94,P,N,Y
../benchmarks/depth_fusion545,1,1,0,0,64,1,1,1,2,1,1,1,0,0,1,73,37,57,63,0.000171282,82.4246,20712,803363,-1,78,86.94,P,N,Y
../benchmarks/depth_fusion546,1,1,0,0,64,1,1,1,2,1,1,1,0,1,0,72,36,53,63,0.00017048,81.8209,20040,758506,-1,78,87.99,P,N,Y
../benchmarks/depth_fusion547,1,1,0,0,64,1,1,1,2,1,1,1,0,1,1,72,36,53,63,0.00017048,81.8173,20040,758506,-1,78,87.99,P,N,Y
../benchmarks/depth_fusion548,1,1,0,0,64,1,1,1,2,1,1,1,1,0,0,68,33,93,63,0.000122694,82.5999,20553,2725037,-1,78,83.56,P,N,Y
../benchmarks/depth_fusion549,1,1,0,0,64,1,1,1,2,1,1,1,1,0,1,68,33,93,63,0.000122694,82.6024,20553,2725037,-1,78,83.56,P,N,Y
../benchmarks/depth_fusion550,1,1,0,0,64,1,1,1,2,1,1,1,1,1,0,68,33,95,63,0.000122594,77.5832,20452,2736090,-1,78,89.57,P,N,Y
../benchmarks/depth_fusion551,1,1,0,0,64,1,1,1,2,1,1,1,1,1,1,68,33,95,63,0.000122594,77.5781,20452,2736090,-1,78,89.57,P,N,Y
../benchmarks/depth_fusion552,1,1,0,0,64,1,1,1,2,1,1,2,0,0,0,73,37,57,63,0.000171282,67.2188,20639,803523,-1,78,84.52,P,N,Y
../benchmarks/depth_fusion553,1,1,0,0,64,1,1,1,2,1,1,2,0,0,1,73,37,57,63,0.000171282,67.227,20639,803523,-1,78,84.52,P,N,Y
../benchmarks/depth_fusion554,1,1,0,0,64,1,1,1,2,1,1,2,0,1,0,72,36,54,63,0.00017048,66.8487,19991,758618,-1,78,85.48,P,N,Y
../benchmarks/depth_fusion555,1,1,0,0,64,1,1,1,2,1,1,2,0,1,1,72,36,54,63,0.00017048,66.8509,19991,758618,-1,78,85.48,P,N,Y
../benchmarks/depth_fusion556,1,1,0,0,64,1,1,1,2,1,1,2,1,0,0,68,33,94,63,0.000122694,65.0546,20570,2724653,-1,78,83.29,P,N,Y
../benchmarks/depth_fusion557,1,1,0,0,64,1,1,1,2,1,1,2,1,0,1,68,33,94,63,0.000122694,65.0609,20570,2724653,-1,78,83.29,P,N,Y
../benchmarks/depth_fusion558,1,1,0,0,64,1,1,1,2,1,1,2,1,1,0,68,33,95,63,0.000122594,61.3114,20411,2735645,-1,78,89.19,P,N,Y
../benchmarks/depth_fusion559,1,1,0,0,64,1,1,1,2,1,1,2,1,1,1,68,33,95,63,0.000122594,61.3067,20411,2735645,-1,78,89.19,P,N,Y
../benchmarks/depth_fusion560,1,1,0,0,64,1,1,1,2,1,2,1,0,0,0,73,37,57,63,0.000171282,71.4277,20736,802867,-1,78,86.23,P,N,Y
../benchmarks/depth_fusion561,1,1,0,0,64,1,1,1,2,1,2,1,0,0,1,73,37,57,63,0.000171282,71.4312,20736,802867,-1,78,86.23,P,N,Y
../benchmarks/depth_fusion562,1,1,0,0,64,1,1,1,2,1,2,1,0,1,0,72,36,54,63,0.00017048,71.8284,20100,757962,-1,78,86.25,P,N,Y
../benchmarks/depth_fusion563,1,1,0,0,64,1,1,1,2,1,2,1,0,1,1,72,36,54,63,0.00017048,71.8349,20100,757962,-1,78,86.25,P,N,Y
../benchmarks/depth_fusion564,1,1,0,0,64,1,1,1,2,1,2,1,1,0,0,68,33,93,63,0.000122694,71.4512,20520,2724525,-1,78,82.76,P,N,Y
../benchmarks/depth_fusion565,1,1,0,0,64,1,1,1,2,1,2,1,1,0,1,68,33,93,63,0.000122694,71.4493,20520,2724525,-1,78,82.76,P,N,Y
../benchmarks/depth_fusion566,1,1,0,0,64,1,1,1,2,1,2,1,1,1,0,68,33,95,63,0.000122594,70.2096,20484,2735546,-1,78,84.65,P,N,Y
../benchmarks/depth_fusion567,1,1,0,0,64,1,1,1,2,1,2,1,1,1,1,68,33,95,63,0.000122594,70.208,20484,2735546,-1,78,84.65,P,N,Y
../benchmarks/depth_fusion568,1,1,0,0,64,1,1,1,2,1,2,2,0,0,0,73,37,57,63,0.000183517,55.1518,20680,803363,-1,78,84.28,P,N,Y
../benchmarks/depth_fusion569,1,1,0,0,64,1,1,1,2,1,2,2,0,0,1,73,37,57,63,0.000183517,55.152,20680,803363,-1,78,84.28,P,N,Y
../benchmarks/depth_fusion570,1,1,0,0,64,1,1,1,2,1,2,2,0,1,0,72,36,54,63,0.000182657,54.0743,20063,758458,-1,78,86.76,P,N,Y
../benchmarks/depth_fusion571,1,1,0,0,64,1,1,1,2,1,2,2,0,1,1,72,36,54,63,0.000182657,54.0722,20063,758458,-1,78,86.76,P,N,Y
../benchmarks/depth_fusion572,1,1,0,0,64,1,1,1,2,1,2,2,1,0,0,68,33,94,63,0.000131458,52.6105,20509,2724109,-1,78,84.18,P,N,Y
../benchmarks/depth_fusion573,1,1,0,0,64,1,1,1,2,1,2,2,1,0,1,68,33,94,63,0.000131458,52.6084,20509,2724109,-1,78,84.18,P,N,Y
../benchmarks/depth_fusion574,1,1,0,0,64,1,1,1,2,1,2,2,1,1,0,68,33,95,63,0.00013135,48.4708,20522,2735101,-1,78,92.4,P,N,Y
../benchmarks/depth_fusion575,1,1,0,0,64,1,1,1,2,1,2,2,1,1,1,68,33,95,63,0.00013135,48.4751,20522,2735101,-1,78,92.4,P,N,Y
../benchmarks/depth_fusion608,1,1,0,0,64,1,2,0,1,1,1,1,0,0,0,76,41,73,31,4.59688e-05,497.578,20765,1093628,-1,39,122.35,P,N,Y
../benchmarks/depth_fusion609,1,1,0,0,64,1,2,0,1,1,1,1,0,0,1,76,41,73,31,4.59688e-05,497.562,20765,1093628,-1,39,122.35,P,N,Y
../benchmarks/depth_fusion610,1,1,0,0,64,1,2,0,1,1,1,1,0,1,0,76,40,69,31,3.98396e-05,522.954,20651,1092366,-1,39,122.97,P,N,Y
../benchmarks/depth_fusion611,1,1,0,0,64,1,2,0,1,1,1,1,0,1,1,76,40,69,31,3.98396e-05,522.962,20651,1092366,-1,39,122.97,P,N,Y
../benchmarks/depth_fusion616,1,1,0,0,64,1,2,0,1,1,1,2,0,0,0,74,39,68,31,4.59688e-05,479.169,20445,997290,-1,39,124.34,P,N,Y
../benchmarks/depth_fusion617,1,1,0,0,64,1,2,0,1,1,1,2,0,0,1,74,39,68,31,4.59688e-05,479.189,20445,997290,-1,39,124.34,P,N,Y
../benchmarks/depth_fusion618,1,1,0,0,64,1,2,0,1,1,1,2,0,1,0,74,39,65,31,3.98396e-05,543.96,20283,1002348,-1,39,115.4,P,N,Y
../benchmarks/depth_fusion619,1,1,0,0,64,1,2,0,1,1,1,2,0,1,1,74,39,65,31,3.98396e-05,543.983,20283,1002348,-1,39,115.4,P,N,Y
../benchmarks/depth_fusion624,1,1,0,0,64,1,2,0,1,1,2,1,0,0,0,71,37,64,31,4.29042e-05,475.5,20139,928186,-1,39,126.39,P,N,Y
../benchmarks/depth_fusion625,1,1,0,0,64,1,2,0,1,1,2,1,0,0,1,71,37,64,31,4.29042e-05,475.497,20139,928186,-1,39,126.39,P,N,Y
../benchmarks/depth_fusion626,1,1,0,0,64,1,2,0,1,1,2,1,0,1,0,71,37,62,31,3.98396e-05,501.568,20005,931902,-1,39,126.43,P,N,Y
../benchmarks/depth_fusion627,1,1,0,0,64,1,2,0,1,1,2,1,0,1,1,71,37,62,31,3.98396e-05,501.555,20005,931902,-1,39,126.43,P,N,Y
../benchmarks/depth_fusion632,1,1,0,0,64,1,2,0,1,1,2,2,0,0,0,71,37,63,31,4.28039e-05,470.244,20036,928026,-1,39,124.68,P,N,Y
../benchmarks/depth_fusion633,1,1,0,0,64,1,2,0,1,1,2,2,0,0,1,71,37,63,31,4.28039e-05,470.253,20036,928026,-1,39,124.68,P,N,Y
../benchmarks/depth_fusion634,1,1,0,0,64,1,2,0,1,1,2,2,0,1,0,71,37,63,31,3.97465e-05,492.013,19923,932014,-1,39,127.03,P,N,Y
../benchmarks/depth_fusion635,1,1,0,0,64,1,2,0,1,1,2,2,0,1,1,71,37,63,31,3.97465e-05,492.003,19923,932014,-1,39,127.03,P,N,Y
../benchmarks/depth_fusion672,1,1,0,0,64,1,2,0,2,1,1,1,0,0,0,89,47,84,55,4.29042e-05,486.017,26008,1232104,-1,70,122.85,P,N,Y
../benchmarks/depth_fusion673,1,1,0,0,64,1,2,0,2,1,1,1,0,0,1,89,47,84,55,4.29042e-05,486.048,26008,1232104,-1,70,122.85,P,N,Y
../benchmarks/depth_fusion674,1,1,0,0,64,1,2,0,2,1,1,1,0,1,0,88,46,81,55,4.28039e-05,518.7,25537,1207093,-1,70,120.9,P,N,Y
../benchmarks/depth_fusion675,1,1,0,0,64,1,2,0,2,1,1,1,0,1,1,88,46,81,55,4.28039e-05,518.692,25537,1207093,-1,70,120.9,P,N,Y
../benchmarks/depth_fusion680,1,1,0,0,64,1,2,0,2,1,1,2,0,0,0,87,46,79,55,4.28039e-05,482.28,25514,1139856,-1,70,120.72,P,N,Y
../benchmarks/depth_fusion681,1,1,0,0,64,1,2,0,2,1,1,2,0,0,1,87,46,79,55,4.28039e-05,482.252,25514,1139856,-1,70,120.72,P,N,Y
../benchmarks/depth_fusion682,1,1,0,0,64,1,2,0,2,1,1,2,0,1,0,85,44,77,55,4.27872e-05,494.52,25130,1116551,-1,70,125.84,P,N,Y
../benchmarks/depth_fusion683,1,1,0,0,64,1,2,0,2,1,1,2,0,1,1,85,44,77,55,4.27872e-05,494.89,25130,1116551,-1,70,125.84,P,N,Y
../benchmarks/depth_fusion688,1,1,0,0,64,1,2,0,2,1,2,1,0,0,0,84,44,75,55,4.28039e-05,450.143,25235,1071055,-1,70,131.54,P,N,Y
../benchmarks/depth_fusion689,1,1,0,0,64,1,2,0,2,1,2,1,0,0,1,84,44,75,55,4.28039e-05,450.148,25235,1071055,-1,70,131.54,P,N,Y
../benchmarks/depth_fusion690,1,1,0,0,64,1,2,0,2,1,2,1,0,1,0,82,42,71,55,4.27872e-05,508.973,24792,1046443,-1,70,121.22,P,N,Y
../benchmarks/depth_fusion691,1,1,0,0,64,1,2,0,2,1,2,1,0,1,1,82,42,71,55,4.27872e-05,508.989,24792,1046443,-1,70,121.22,P,N,Y
../benchmarks/depth_fusion696,1,1,0,0,64,1,2,0,2,1,2,2,0,0,0,84,44,75,55,4.58613e-05,444.306,25240,1071551,-1,70,128.89,P,N,Y
../benchmarks/depth_fusion697,1,1,0,0,64,1,2,0,2,1,2,2,0,0,1,84,44,75,55,4.58613e-05,444.302,25240,1071551,-1,70,128.89,P,N,Y
../benchmarks/depth_fusion698,1,1,0,0,64,1,2,0,2,1,2,2,0,1,0,82,42,71,55,4.58434e-05,493.268,24784,1046939,-1,70,122.05,P,N,Y
../benchmarks/depth_fusion699,1,1,0,0,64,1,2,0,2,1,2,2,0,1,1,82,42,71,55,4.58434e-05,493.268,24784,1046939,-1,70,122.05,P,N,Y
../benchmarks/depth_fusion736,1,1,0,0,64,1,2,1,1,1,1,1,0,0,0,57,28,45,31,0.000183875,70.9689,15158,758658,-1,39,114.96,P,N,Y
../benchmarks/depth_fusion737,1,1,0,0,64,1,2,1,1,1,1,1,0,0,1,57,28,45,31,0.000183875,70.9731,15158,758658,-1,39,114.96,P,N,Y
../benchmarks/depth_fusion738,1,1,0,0,64,1,2,1,1,1,1,1,0,1,0,57,28,44,31,0.000159358,77.264,14822,732425,-1,39,105.89,P,N,Y
../benchmarks/depth_fusion739,1,1,0,0,64,1,2,1,1,1,1,1,0,1,1,57,28,44,31,0.000159358,77.2562,14822,732425,-1,39,105.89,P,N,Y
../benchmarks/depth_fusion740,1,1,0,0,64,1,2,1,1,1,1,1,1,0,0,56,28,91,31,0.000131458,70.4021,14472,2807750,-1,39,112.23,P,N,Y
../benchmarks/depth_fusion741,1,1,0,0,64,1,2,1,1,1,1,1,1,0,1,56,28,91,31,0.000131458,70.3981,14472,2807750,-1,39,112.23,P,N,Y
../benchmarks/depth_fusion742,1,1,0,0,64,1,2,1,1,1,1,1,1,1,0,56,28,91,31,0.00011393,75.3996,14554,2807519,-1,39,105.07,P,N,Y
../benchmarks/depth_fusion743,1,1,0,0,64,1,2,1,1,1,1,1,1,1,1,56,28,91,31,0.00011393,75.3966,14554,2807519,-1,39,105.07,P,N,Y
../benchmarks/depth_fusion744,1,1,0,0,64,1,2,1,1,1,1,2,0,0,0,56,28,43,31,0.000183875,59.5876,15015,701785,-1,39,112.81,P,N,Y
../benchmarks/depth_fusion745,1,1,0,0,64,1,2,1,1,1,1,2,0,0,1,56,28,43,31,0.000183875,59.5783,15015,701785,-1,39,112.81,P,N,Y
../benchmarks/depth_fusion746,1,1,0,0,64,1,2,1,1,1,1,2,0,1,0,57,28,42,31,0.000159358,61.9933,14777,677584,-1,39,107.75,P,N,Y
../benchmarks/depth_fusion747,1,1,0,0,64,1,2,1,1,1,1,2,0,1,1,57,28,42,31,0.000159358,61.999,14777,677584,-1,39,107.75,P,N,Y
../benchmarks/depth_fusion748,1,1,0,0,64,1,2,1,1,1,1,2,1,0,0,55,27,89,31,0.000131458,57.2606,14434,2754068,-1,39,112.35,P,N,Y
../benchmarks/depth_fusion749,1,1,0,0,64,1,2,1,1,1,1,2,1,0,1,55,27,89,31,0.000131458,57.2511,14434,2754068,-1,39,112.35,P,N,Y
../benchmarks/depth_fusion750,1,1,0,0,64,1,2,1,1,1,1,2,1,1,0,56,28,90,31,0.00011393,58.2661,14482,2753371,-1,39,110.58,P,N,Y
../benchmarks/depth_fusion751,1,1,0,0,64,1,2,1,1,1,1,2,1,1,1,56,28,90,31,0.00011393,58.261,14482,2753371,-1,39,110.58,P,N,Y
../benchmarks/depth_fusion752,1,1,0,0,64,1,2,1,1,1,2,1,0,0,0,57,28,44,31,0.000171617,65.8182,15177,701609,-1,39,108.37,P,N,Y
../benchmarks/depth_fusion753,1,1,0,0,64,1,2,1,1,1,2,1,0,0,1,57,28,44,31,0.000171617,65.8094,15177,701609,-1,39,108.37,P,N,Y
../benchmarks/depth_fusion754,1,1,0,0,64,1,2,1,1,1,2,1,0,1,0,57,28,44,31,0.000159358,66.7167,15081,677408,-1,39,107.58,P,N,Y
../benchmarks/depth_fusion755,1,1,0,0,64,1,2,1,1,1,2,1,0,1,1,57,28,44,31,0.000159358,66.7103,15081,677408,-1,39,107.58,P,N,Y
../benchmarks/depth_fusion756,1,1,0,0,64,1,2,1,1,1,2,1,1,0,0,56,27,90,31,0.000122694,66.8507,14641,2753919,-1,39,102.94,P,N,Y
../benchmarks/depth_fusion757,1,1,0,0,64,1,2,1,1,1,2,1,1,0,1,56,27,90,31,0.000122694,66.8473,14641,2753919,-1,39,102.94,P,N,Y
