ID,knob_simd,knob_compute_units,knob_xyz_loop,knob_entryid_loop,knob_entryid_num_wi,knob_hardcode_size,knob_cache_voxels,knob_xyz_loop_flat,knob_xyz_unroll,knob_entryid_unroll,knob_voxel_unroll,knob_voxel_out_unroll,knob_depth_local,knob_branch_pos,knob_unused,,time_cpu,verif,error,fit
../benchmarks/depth_fusion675,1,1,0,0,64,1,2,0,2,1,1,1,0,1,1,,50.1194,P,N,Y
../benchmarks/depth_fusion676,1,1,0,0,64,1,2,0,2,1,1,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion677,1,1,0,0,64,1,2,0,2,1,1,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion678,1,1,0,0,64,1,2,0,2,1,1,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion679,1,1,0,0,64,1,2,0,2,1,1,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion680,1,1,0,0,64,1,2,0,2,1,1,2,0,0,0,,26.9445,P,N,Y
../benchmarks/depth_fusion681,1,1,0,0,64,1,2,0,2,1,1,2,0,0,1,,27.3501,P,N,Y
../benchmarks/depth_fusion682,1,1,0,0,64,1,2,0,2,1,1,2,0,1,0,,50.0506,P,N,Y
../benchmarks/depth_fusion683,1,1,0,0,64,1,2,0,2,1,1,2,0,1,1,,49.938,P,N,Y
../benchmarks/depth_fusion684,1,1,0,0,64,1,2,0,2,1,1,2,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion685,1,1,0,0,64,1,2,0,2,1,1,2,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion686,1,1,0,0,64,1,2,0,2,1,1,2,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion687,1,1,0,0,64,1,2,0,2,1,1,2,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion688,1,1,0,0,64,1,2,0,2,1,2,1,0,0,0,,27.3776,P,N,Y
../benchmarks/depth_fusion689,1,1,0,0,64,1,2,0,2,1,2,1,0,0,1,,27.2541,P,N,Y
../benchmarks/depth_fusion690,1,1,0,0,64,1,2,0,2,1,2,1,0,1,0,,50.0902,P,N,Y
../benchmarks/depth_fusion691,1,1,0,0,64,1,2,0,2,1,2,1,0,1,1,,49.9343,P,N,Y
../benchmarks/depth_fusion692,1,1,0,0,64,1,2,0,2,1,2,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion693,1,1,0,0,64,1,2,0,2,1,2,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion694,1,1,0,0,64,1,2,0,2,1,2,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion695,1,1,0,0,64,1,2,0,2,1,2,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion696,1,1,0,0,64,1,2,0,2,1,2,2,0,0,0,,27.1273,P,N,Y
../benchmarks/depth_fusion697,1,1,0,0,64,1,2,0,2,1,2,2,0,0,1,,27.0093,P,N,Y
../benchmarks/depth_fusion698,1,1,0,0,64,1,2,0,2,1,2,2,0,1,0,,49.8032,P,N,Y
../benchmarks/depth_fusion699,1,1,0,0,64,1,2,0,2,1,2,2,0,1,1,,49.7967,P,N,Y
../benchmarks/depth_fusion700,1,1,0,0,64,1,2,0,2,1,2,2,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion701,1,1,0,0,64,1,2,0,2,1,2,2,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion702,1,1,0,0,64,1,2,0,2,1,2,2,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion703,1,1,0,0,64,1,2,0,2,1,2,2,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion704,1,1,0,0,64,1,2,0,2,2,1,1,0,0,0,,27.4294,P,N,Y
../benchmarks/depth_fusion705,1,1,0,0,64,1,2,0,2,2,1,1,0,0,1,,27.1561,P,N,Y
../benchmarks/depth_fusion706,1,1,0,0,64,1,2,0,2,2,1,1,0,1,0,,50.1937,P,N,Y
../benchmarks/depth_fusion707,1,1,0,0,64,1,2,0,2,2,1,1,0,1,1,,50.0037,P,N,Y
../benchmarks/depth_fusion708,1,1,0,0,64,1,2,0,2,2,1,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion709,1,1,0,0,64,1,2,0,2,2,1,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion710,1,1,0,0,64,1,2,0,2,2,1,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion711,1,1,0,0,64,1,2,0,2,2,1,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion712,1,1,0,0,64,1,2,0,2,2,1,2,0,0,0,,27.2142,P,N,Y
../benchmarks/depth_fusion713,1,1,0,0,64,1,2,0,2,2,1,2,0,0,1,,27.2671,P,N,Y
../benchmarks/depth_fusion714,1,1,0,0,64,1,2,0,2,2,1,2,0,1,0,,50.0672,P,N,Y
../benchmarks/depth_fusion715,1,1,0,0,64,1,2,0,2,2,1,2,0,1,1,,50.0111,P,N,Y
../benchmarks/depth_fusion716,1,1,0,0,64,1,2,0,2,2,1,2,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion717,1,1,0,0,64,1,2,0,2,2,1,2,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion718,1,1,0,0,64,1,2,0,2,2,1,2,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion719,1,1,0,0,64,1,2,0,2,2,1,2,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion720,1,1,0,0,64,1,2,0,2,2,2,1,0,0,0,,27.2438,P,N,Y
../benchmarks/depth_fusion721,1,1,0,0,64,1,2,0,2,2,2,1,0,0,1,,27.02,P,N,Y
../benchmarks/depth_fusion722,1,1,0,0,64,1,2,0,2,2,2,1,0,1,0,,49.9001,P,N,Y
../benchmarks/depth_fusion723,1,1,0,0,64,1,2,0,2,2,2,1,0,1,1,,49.8855,P,N,Y
../benchmarks/depth_fusion724,1,1,0,0,64,1,2,0,2,2,2,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion725,1,1,0,0,64,1,2,0,2,2,2,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion726,1,1,0,0,64,1,2,0,2,2,2,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion727,1,1,0,0,64,1,2,0,2,2,2,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion728,1,1,0,0,64,1,2,0,2,2,2,2,0,0,0,,26.7796,P,N,Y
../benchmarks/depth_fusion729,1,1,0,0,64,1,2,0,2,2,2,2,0,0,1,,26.93,P,N,Y
../benchmarks/depth_fusion730,1,1,0,0,64,1,2,0,2,2,2,2,0,1,0,,49.8834,P,N,Y
../benchmarks/depth_fusion731,1,1,0,0,64,1,2,0,2,2,2,2,0,1,1,,49.9715,P,N,Y
../benchmarks/depth_fusion732,1,1,0,0,64,1,2,0,2,2,2,2,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion733,1,1,0,0,64,1,2,0,2,2,2,2,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion734,1,1,0,0,64,1,2,0,2,2,2,2,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion735,1,1,0,0,64,1,2,0,2,2,2,2,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion736,1,1,0,0,64,1,2,1,1,1,1,1,0,0,0,,50.0071,P,N,Y
../benchmarks/depth_fusion737,1,1,0,0,64,1,2,1,1,1,1,1,0,0,1,,50.3832,P,N,Y
../benchmarks/depth_fusion738,1,1,0,0,64,1,2,1,1,1,1,1,0,1,0,,51.1052,P,N,Y
../benchmarks/depth_fusion739,1,1,0,0,64,1,2,1,1,1,1,1,0,1,1,,51.5791,P,N,Y
../benchmarks/depth_fusion740,1,1,0,0,64,1,2,1,1,1,1,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion741,1,1,0,0,64,1,2,1,1,1,1,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion742,1,1,0,0,64,1,2,1,1,1,1,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion743,1,1,0,0,64,1,2,1,1,1,1,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion744,1,1,0,0,64,1,2,1,1,1,1,2,0,0,0,,38.3446,P,N,Y
../benchmarks/depth_fusion745,1,1,0,0,64,1,2,1,1,1,1,2,0,0,1,,50.0632,P,N,Y
../benchmarks/depth_fusion746,1,1,0,0,64,1,2,1,1,1,1,2,0,1,0,,37.9113,P,N,Y
../benchmarks/depth_fusion747,1,1,0,0,64,1,2,1,1,1,1,2,0,1,1,,50.797,P,N,Y
../benchmarks/depth_fusion748,1,1,0,0,64,1,2,1,1,1,1,2,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion749,1,1,0,0,64,1,2,1,1,1,1,2,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion750,1,1,0,0,64,1,2,1,1,1,1,2,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion751,1,1,0,0,64,1,2,1,1,1,1,2,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion752,1,1,0,0,64,1,2,1,1,1,2,1,0,0,0,,38.5761,P,N,Y
../benchmarks/depth_fusion753,1,1,0,0,64,1,2,1,1,1,2,1,0,0,1,,49.7484,P,N,Y
../benchmarks/depth_fusion754,1,1,0,0,64,1,2,1,1,1,2,1,0,1,0,,38.2218,P,N,Y
../benchmarks/depth_fusion755,1,1,0,0,64,1,2,1,1,1,2,1,0,1,1,,50.9187,P,N,Y
../benchmarks/depth_fusion756,1,1,0,0,64,1,2,1,1,1,2,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion757,1,1,0,0,64,1,2,1,1,1,2,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion758,1,1,0,0,64,1,2,1,1,1,2,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion759,1,1,0,0,64,1,2,1,1,1,2,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion760,1,1,0,0,64,1,2,1,1,1,2,2,0,0,0,,49.7037,P,N,Y
../benchmarks/depth_fusion761,1,1,0,0,64,1,2,1,1,1,2,2,0,0,1,,49.6388,P,N,Y
../benchmarks/depth_fusion762,1,1,0,0,64,1,2,1,1,1,2,2,0,1,0,,50.8702,P,N,Y
../benchmarks/depth_fusion763,1,1,0,0,64,1,2,1,1,1,2,2,0,1,1,,50.8834,P,N,Y
../benchmarks/depth_fusion764,1,1,0,0,64,1,2,1,1,1,2,2,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion765,1,1,0,0,64,1,2,1,1,1,2,2,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion766,1,1,0,0,64,1,2,1,1,1,2,2,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion767,1,1,0,0,64,1,2,1,1,1,2,2,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion768,1,1,0,0,64,1,2,1,1,2,1,1,0,0,0,,49.7298,P,N,Y
../benchmarks/depth_fusion769,1,1,0,0,64,1,2,1,1,2,1,1,0,0,1,,50.4745,P,N,Y
../benchmarks/depth_fusion770,1,1,0,0,64,1,2,1,1,2,1,1,0,1,0,,51.2048,P,N,Y
../benchmarks/depth_fusion771,1,1,0,0,64,1,2,1,1,2,1,1,0,1,1,,51.3907,P,N,Y
../benchmarks/depth_fusion772,1,1,0,0,64,1,2,1,1,2,1,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion773,1,1,0,0,64,1,2,1,1,2,1,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion774,1,1,0,0,64,1,2,1,1,2,1,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion775,1,1,0,0,64,1,2,1,1,2,1,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion776,1,1,0,0,64,1,2,1,1,2,1,2,0,0,0,,38.1928,P,N,Y
../benchmarks/depth_fusion777,1,1,0,0,64,1,2,1,1,2,1,2,0,0,1,,49.953,P,N,Y
../benchmarks/depth_fusion778,1,1,0,0,64,1,2,1,1,2,1,2,0,1,0,,38.5563,P,N,Y
../benchmarks/depth_fusion779,1,1,0,0,64,1,2,1,1,2,1,2,0,1,1,,50.8097,P,N,Y
../benchmarks/depth_fusion780,1,1,0,0,64,1,2,1,1,2,1,2,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion781,1,1,0,0,64,1,2,1,1,2,1,2,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion782,1,1,0,0,64,1,2,1,1,2,1,2,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion783,1,1,0,0,64,1,2,1,1,2,1,2,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion784,1,1,0,0,64,1,2,1,1,2,2,1,0,0,0,,38.3134,P,N,Y
../benchmarks/depth_fusion785,1,1,0,0,64,1,2,1,1,2,2,1,0,0,1,,50.0951,P,N,Y
../benchmarks/depth_fusion786,1,1,0,0,64,1,2,1,1,2,2,1,0,1,0,,38.2304,P,N,Y
../benchmarks/depth_fusion787,1,1,0,0,64,1,2,1,1,2,2,1,0,1,1,,51.1215,P,N,Y
../benchmarks/depth_fusion788,1,1,0,0,64,1,2,1,1,2,2,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion789,1,1,0,0,64,1,2,1,1,2,2,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion790,1,1,0,0,64,1,2,1,1,2,2,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion791,1,1,0,0,64,1,2,1,1,2,2,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion792,1,1,0,0,64,1,2,1,1,2,2,2,0,0,0,,49.6312,P,N,Y
../benchmarks/depth_fusion793,1,1,0,0,64,1,2,1,1,2,2,2,0,0,1,,49.8463,P,N,Y
../benchmarks/depth_fusion794,1,1,0,0,64,1,2,1,1,2,2,2,0,1,0,,51.1646,P,N,Y
../benchmarks/depth_fusion795,1,1,0,0,64,1,2,1,1,2,2,2,0,1,1,,50.8853,P,N,Y
../benchmarks/depth_fusion796,1,1,0,0,64,1,2,1,1,2,2,2,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion797,1,1,0,0,64,1,2,1,1,2,2,2,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion798,1,1,0,0,64,1,2,1,1,2,2,2,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion799,1,1,0,0,64,1,2,1,1,2,2,2,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion800,1,1,0,0,64,1,2,1,2,1,1,1,0,0,0,,36.8061,P,N,Y
../benchmarks/depth_fusion801,1,1,0,0,64,1,2,1,2,1,1,1,0,0,1,,36.1964,P,N,Y
../benchmarks/depth_fusion802,1,1,0,0,64,1,2,1,2,1,1,1,0,1,0,,50.137,P,N,Y
../benchmarks/depth_fusion803,1,1,0,0,64,1,2,1,2,1,1,1,0,1,1,,50.4095,P,N,Y
../benchmarks/depth_fusion804,1,1,0,0,64,1,2,1,2,1,1,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion805,1,1,0,0,64,1,2,1,2,1,1,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion806,1,1,0,0,64,1,2,1,2,1,1,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion807,1,1,0,0,64,1,2,1,2,1,1,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion808,1,1,0,0,64,1,2,1,2,1,1,2,0,0,0,,39.7356,P,N,Y
../benchmarks/depth_fusion809,1,1,0,0,64,1,2,1,2,1,1,2,0,0,1,,46.2251,P,N,Y
../benchmarks/depth_fusion810,1,1,0,0,64,1,2,1,2,1,1,2,0,1,0,,37.7049,P,N,Y
../benchmarks/depth_fusion811,1,1,0,0,64,1,2,1,2,1,1,2,0,1,1,,50.1956,P,N,Y
../benchmarks/depth_fusion812,1,1,0,0,64,1,2,1,2,1,1,2,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion813,1,1,0,0,64,1,2,1,2,1,1,2,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion814,1,1,0,0,64,1,2,1,2,1,1,2,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion815,1,1,0,0,64,1,2,1,2,1,1,2,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion816,1,1,0,0,64,1,2,1,2,1,2,1,0,0,0,,39.7649,P,N,Y
../benchmarks/depth_fusion817,1,1,0,0,64,1,2,1,2,1,2,1,0,0,1,,46.0211,P,N,Y
../benchmarks/depth_fusion818,1,1,0,0,64,1,2,1,2,1,2,1,0,1,0,,46.1531,P,N,Y
../benchmarks/depth_fusion819,1,1,0,0,64,1,2,1,2,1,2,1,0,1,1,,53.3343,P,N,Y
../benchmarks/depth_fusion820,1,1,0,0,64,1,2,1,2,1,2,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion821,1,1,0,0,64,1,2,1,2,1,2,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion822,1,1,0,0,64,1,2,1,2,1,2,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion823,1,1,0,0,64,1,2,1,2,1,2,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion824,1,1,0,0,64,1,2,1,2,1,2,2,0,0,0,,36.2054,P,N,Y
../benchmarks/depth_fusion825,1,1,0,0,64,1,2,1,2,1,2,2,0,0,1,,36.1199,P,N,Y
../benchmarks/depth_fusion826,1,1,0,0,64,1,2,1,2,1,2,2,0,1,0,,50.5527,P,N,Y
../benchmarks/depth_fusion827,1,1,0,0,64,1,2,1,2,1,2,2,0,1,1,,50.1162,P,N,Y
../benchmarks/depth_fusion828,1,1,0,0,64,1,2,1,2,1,2,2,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion829,1,1,0,0,64,1,2,1,2,1,2,2,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion830,1,1,0,0,64,1,2,1,2,1,2,2,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion831,1,1,0,0,64,1,2,1,2,1,2,2,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion832,1,1,0,0,64,1,2,1,2,2,1,1,0,0,0,,35.9241,P,N,Y
../benchmarks/depth_fusion833,1,1,0,0,64,1,2,1,2,2,1,1,0,0,1,,36.3754,P,N,Y
../benchmarks/depth_fusion834,1,1,0,0,64,1,2,1,2,2,1,1,0,1,0,,50.1259,P,N,Y
../benchmarks/depth_fusion835,1,1,0,0,64,1,2,1,2,2,1,1,0,1,1,,50.1126,P,N,Y
../benchmarks/depth_fusion836,1,1,0,0,64,1,2,1,2,2,1,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion837,1,1,0,0,64,1,2,1,2,2,1,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion838,1,1,0,0,64,1,2,1,2,2,1,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion839,1,1,0,0,64,1,2,1,2,2,1,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion840,1,1,0,0,64,1,2,1,2,2,1,2,0,0,0,,40.0787,P,N,Y
../benchmarks/depth_fusion841,1,1,0,0,64,1,2,1,2,2,1,2,0,0,1,,45.7875,P,N,Y
../benchmarks/depth_fusion842,1,1,0,0,64,1,2,1,2,2,1,2,0,1,0,,37.6587,P,N,Y
../benchmarks/depth_fusion843,1,1,0,0,64,1,2,1,2,2,1,2,0,1,1,,50.337,P,N,Y
../benchmarks/depth_fusion844,1,1,0,0,64,1,2,1,2,2,1,2,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion845,1,1,0,0,64,1,2,1,2,2,1,2,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion846,1,1,0,0,64,1,2,1,2,2,1,2,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion847,1,1,0,0,64,1,2,1,2,2,1,2,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion848,1,1,0,0,64,1,2,1,2,2,2,1,0,0,0,,40.1457,P,N,Y
../benchmarks/depth_fusion849,1,1,0,0,64,1,2,1,2,2,2,1,0,0,1,,45.9912,P,N,Y
../benchmarks/depth_fusion850,1,1,0,0,64,1,2,1,2,2,2,1,0,1,0,,37.3276,P,N,Y
../benchmarks/depth_fusion851,1,1,0,0,64,1,2,1,2,2,2,1,0,1,1,,49.9797,P,N,Y
../benchmarks/depth_fusion852,1,1,0,0,64,1,2,1,2,2,2,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion853,1,1,0,0,64,1,2,1,2,2,2,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion854,1,1,0,0,64,1,2,1,2,2,2,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion855,1,1,0,0,64,1,2,1,2,2,2,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion856,1,1,0,0,64,1,2,1,2,2,2,2,0,0,0,,36.0892,P,N,Y
../benchmarks/depth_fusion857,1,1,0,0,64,1,2,1,2,2,2,2,0,0,1,,35.7971,P,N,Y
../benchmarks/depth_fusion858,1,1,0,0,64,1,2,1,2,2,2,2,0,1,0,,49.8252,P,N,Y
../benchmarks/depth_fusion859,1,1,0,0,64,1,2,1,2,2,2,2,0,1,1,,50.0948,P,N,Y
../benchmarks/depth_fusion860,1,1,0,0,64,1,2,1,2,2,2,2,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion861,1,1,0,0,64,1,2,1,2,2,2,2,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion862,1,1,0,0,64,1,2,1,2,2,2,2,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion863,1,1,0,0,64,1,2,1,2,2,2,2,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion864,1,1,0,1,64,0,0,0,1,1,1,1,0,0,0,,7.59859,P,N,Y
../benchmarks/depth_fusion865,1,1,0,1,64,0,0,0,1,1,1,1,0,0,1,,10.2535,P,N,Y
../benchmarks/depth_fusion866,1,1,0,1,64,0,0,0,1,1,1,1,0,1,0,,5.67785,P,N,Y
../benchmarks/depth_fusion867,1,1,0,1,64,0,0,0,1,1,1,1,0,1,1,,5.99326,P,N,Y
../benchmarks/depth_fusion868,1,1,0,1,64,0,0,0,2,1,1,1,0,0,0,,8.80353,P,N,Y
../benchmarks/depth_fusion869,1,1,0,1,64,0,0,0,2,1,1,1,0,0,1,,7.81113,P,N,Y
../benchmarks/depth_fusion870,1,1,0,1,64,0,0,0,2,1,1,1,0,1,0,,6.93494,P,N,Y
../benchmarks/depth_fusion871,1,1,0,1,64,0,0,0,2,1,1,1,0,1,1,,8.44001,P,N,Y
../benchmarks/depth_fusion872,1,1,0,1,64,0,0,1,1,1,1,1,0,0,0,,6.70757,P,N,Y
../benchmarks/depth_fusion873,1,1,0,1,64,0,0,1,1,1,1,1,0,0,1,,5.90434,P,N,Y
../benchmarks/depth_fusion874,1,1,0,1,64,0,0,1,1,1,1,1,0,1,0,,5.18361,P,N,Y
../benchmarks/depth_fusion875,1,1,0,1,64,0,0,1,1,1,1,1,0,1,1,,5.2155,P,N,Y
../benchmarks/depth_fusion876,1,1,0,1,64,0,0,1,2,1,1,1,0,0,0,,7.77623,P,N,Y
../benchmarks/depth_fusion877,1,1,0,1,64,0,0,1,2,1,1,1,0,0,1,,21.079,P,N,Y
../benchmarks/depth_fusion878,1,1,0,1,64,0,0,1,2,1,1,1,0,1,0,,9.97347,P,N,Y
../benchmarks/depth_fusion879,1,1,0,1,64,0,0,1,2,1,1,1,0,1,1,,13.9099,P,N,Y
../benchmarks/depth_fusion880,1,1,0,1,64,0,1,0,1,1,1,1,0,0,0,,6.75149,P,N,Y
../benchmarks/depth_fusion881,1,1,0,1,64,0,1,0,1,1,1,1,0,0,1,,5.33333,P,N,Y
../benchmarks/depth_fusion882,1,1,0,1,64,0,1,0,1,1,1,1,0,1,0,,6.70183,P,N,Y
../benchmarks/depth_fusion883,1,1,0,1,64,0,1,0,1,1,1,1,0,1,1,,10.7384,P,N,Y
../benchmarks/depth_fusion884,1,1,0,1,64,0,1,0,1,1,1,2,0,0,0,,6.00273,P,N,Y
../benchmarks/depth_fusion885,1,1,0,1,64,0,1,0,1,1,1,2,0,0,1,,7.09068,P,N,Y
../benchmarks/depth_fusion886,1,1,0,1,64,0,1,0,1,1,1,2,0,1,0,,7.17399,P,N,Y
../benchmarks/depth_fusion887,1,1,0,1,64,0,1,0,1,1,1,2,0,1,1,,6.58235,P,N,Y
../benchmarks/depth_fusion888,1,1,0,1,64,0,1,0,1,1,2,1,0,0,0,,5.40535,P,N,Y
../benchmarks/depth_fusion889,1,1,0,1,64,0,1,0,1,1,2,1,0,0,1,,5.25973,P,N,Y
../benchmarks/depth_fusion890,1,1,0,1,64,0,1,0,1,1,2,1,0,1,0,,10.211,P,N,Y
../benchmarks/depth_fusion891,1,1,0,1,64,0,1,0,1,1,2,1,0,1,1,,6.83347,P,N,Y
../benchmarks/depth_fusion892,1,1,0,1,64,0,1,0,1,1,2,2,0,0,0,,8.63033,P,N,Y
../benchmarks/depth_fusion893,1,1,0,1,64,0,1,0,1,1,2,2,0,0,1,,7.84968,P,N,Y
../benchmarks/depth_fusion894,1,1,0,1,64,0,1,0,1,1,2,2,0,1,0,,10.0871,P,N,Y
../benchmarks/depth_fusion895,1,1,0,1,64,0,1,0,1,1,2,2,0,1,1,,10.2023,P,N,Y
../benchmarks/depth_fusion896,1,1,0,1,64,0,1,0,2,1,1,1,0,0,0,,5.21758,P,N,Y
../benchmarks/depth_fusion897,1,1,0,1,64,0,1,0,2,1,1,1,0,0,1,,5.2634,P,N,Y
../benchmarks/depth_fusion898,1,1,0,1,64,0,1,0,2,1,1,1,0,1,0,,6.84935,P,N,Y
../benchmarks/depth_fusion899,1,1,0,1,64,0,1,0,2,1,1,1,0,1,1,,6.71398,P,N,Y
../benchmarks/depth_fusion900,1,1,0,1,64,0,1,0,2,1,1,2,0,0,0,,5.2135,P,N,Y
../benchmarks/depth_fusion901,1,1,0,1,64,0,1,0,2,1,1,2,0,0,1,,6.77212,P,N,Y
../benchmarks/depth_fusion902,1,1,0,1,64,0,1,0,2,1,1,2,0,1,0,,6.60415,P,N,Y
../benchmarks/depth_fusion903,1,1,0,1,64,0,1,0,2,1,1,2,0,1,1,,6.60053,P,N,Y
../benchmarks/depth_fusion904,1,1,0,1,64,0,1,0,2,1,2,1,0,0,0,,5.54219,P,N,Y
../benchmarks/depth_fusion905,1,1,0,1,64,0,1,0,2,1,2,1,0,0,1,,5.50998,P,N,Y
../benchmarks/depth_fusion906,1,1,0,1,64,0,1,0,2,1,2,1,0,1,0,,6.6356,P,N,Y
../benchmarks/depth_fusion907,1,1,0,1,64,0,1,0,2,1,2,1,0,1,1,,10.3165,P,N,Y
../benchmarks/depth_fusion908,1,1,0,1,64,0,1,0,2,1,2,2,0,0,0,,10.8931,P,N,Y
../benchmarks/depth_fusion909,1,1,0,1,64,0,1,0,2,1,2,2,0,0,1,,8.83844,P,N,Y
../benchmarks/depth_fusion910,1,1,0,1,64,0,1,0,2,1,2,2,0,1,0,,6.77082,P,N,Y
../benchmarks/depth_fusion911,1,1,0,1,64,0,1,0,2,1,2,2,0,1,1,,10.2687,P,N,Y
../benchmarks/depth_fusion912,1,1,0,1,64,0,1,1,1,1,1,1,0,0,0,,7.49662,P,N,Y
../benchmarks/depth_fusion913,1,1,0,1,64,0,1,1,1,1,1,1,0,0,1,,11.6435,P,N,Y
../benchmarks/depth_fusion914,1,1,0,1,64,0,1,1,1,1,1,1,0,1,0,,10.012,P,N,Y
../benchmarks/depth_fusion915,1,1,0,1,64,0,1,1,1,1,1,1,0,1,1,,12.4124,P,N,Y
../benchmarks/depth_fusion916,1,1,0,1,64,0,1,1,1,1,1,2,0,0,0,,14.1598,P,N,Y
