ID_x,knob_point_interpolation,knob_normal_interpolation,knob_nabla_unroll,knob_hessian_unroll,knob_branch,knob_nabla_sumtype,knob_hessian_sumtype,knob_shift_register,knob_flatten_loop,knob_use_wi,knob_pipe_depth,knob_compute_units,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,logic,mem,ram,dsp,fmax,fit,ID_int,ID_y,Tracking1,Tracking2,Raycast,Raycast_CreateDepths,Raycast_CreatePointCloud,Raycast_CreateICPMaps,Raycast_ForwardRender,Fusion,Fusion_allocate,Fusion_integrate,Total_time,Unnamed: 12,ID,ate
../benchmarks/icp97,0,0,0,1,0,0,0,2,1,0,2,1,69,35,55,70,9.61809e-05,24030,620675,256,80,141.4,Y,97,icp97_timing.csv,358.977484848,0.0,675.370737374,34.1612828283,0.0,641.089969697,0.0,349.995575758,105.802323232,244.110979798,1416.21252525,,97,0.05779
../benchmarks/icp108,0,0,0,1,0,1,0,2,0,0,2,1,71,36,57,70,2.40687e-05,24249,596979,251,80,142.3,Y,108,icp108_timing.csv,358.604747475,0.0,670.471313131,34.3764040404,0.0,635.976535354,0.0,341.989141414,102.800969697,239.109242424,1401.49969697,,108,0.05773
../benchmarks/icp109,0,0,0,1,0,1,0,2,1,0,2,1,70,35,56,70,9.61809e-05,23974,621080,256,80,137.34,Y,109,icp109_timing.csv,368.040949495,0.0,676.957464646,34.3568282828,0.0,642.480121212,0.0,341.304818182,100.983959596,240.238262626,1417.16030303,,109,0.057827
../benchmarks/icp120,0,0,0,1,0,2,0,2,0,0,2,1,73,37,56,70,2.40687e-05,26438,597592,259,80,136.25,Y,120,icp120_timing.csv,358.905585859,0.0,679.966737374,34.0977272727,0.0,645.749363636,0.0,348.798252525,107.972737374,240.740676768,1418.94565657,,120,0.057708
../benchmarks/icp121,0,0,0,1,0,2,0,2,1,0,2,1,72,36,55,70,9.61809e-05,25963,620484,263,80,142.65,Y,121,icp121_timing.csv,344.638646465,0.0,673.276444444,34.4623434343,0.0,638.692090909,0.0,357.122464646,108.301979798,248.732434343,1405.98505051,,121,0.057819
../benchmarks/icp122,0,0,0,1,0,2,0,4,0,0,2,1,78,40,56,70,2.40687e-05,30258,605532,259,80,128.18,Y,122,icp122_timing.csv,377.301181818,0.0,680.522676768,33.9557474747,0.0,646.448373737,0.0,343.588535354,103.082010101,240.423050505,1432.63454545,,122,0.057822
../benchmarks/icp123,0,0,0,1,0,2,0,4,1,0,2,1,76,38,55,70,9.61809e-05,29240,628424,263,80,134.58,Y,123,icp123_timing.csv,360.425070707,0.0,672.831020202,34.8586767677,0.0,637.852434343,0.0,350.049474747,103.790747475,246.172040404,1414.78050505,,123,0.057827
../benchmarks/icp144,0,0,0,1,1,0,0,2,0,0,2,1,75,39,56,65,2.88825e-05,24758,586958,248,75,132.89,Y,144,icp144_timing.csv,421.773545455,0.0,678.760040404,33.6319090909,0.0,645.009747475,0.0,323.509424242,87.0966767677,236.333333333,1455.27272727,,144,0.057709
../benchmarks/icp145,0,0,0,1,1,0,0,2,1,0,2,1,75,39,55,65,9.61809e-05,24820,612193,255,75,135.06,Y,145,icp145_timing.csv,417.811939394,0.0,678.914848485,33.9289393939,0.0,644.86610101,0.0,325.030848485,88.3575858586,236.591545455,1454.0110101,,145,0.057812
../benchmarks/icp156,0,0,0,1,1,1,0,2,0,0,2,1,72,37,55,65,2.88825e-05,25446,586492,247,75,133.01,Y,156,icp156_timing.csv,385.158727273,0.0,679.627919192,33.9145656566,0.0,645.593232323,0.0,334.151222222,96.8585959596,237.208919192,1429.7169697,,156,0.057827
../benchmarks/icp157,0,0,0,1,1,1,0,2,1,0,2,1,72,37,54,65,9.61809e-05,25121,611023,252,75,141.18,Y,157,icp157_timing.csv,368.134343434,0.0,676.61220202,34.0522525253,0.0,642.439585859,0.0,346.807070707,104.961030303,241.760424242,1423.00111111,,157,0.057819
../benchmarks/icp168,0,0,0,1,1,2,0,2,0,0,2,1,83,43,65,65,2.88825e-05,27643,606616,271,75,136.7,Y,168,icp168_timing.csv,377.23289899,0.0,679.843757576,34.045959596,0.0,645.67689899,0.0,343.261656566,102.654515152,240.525454545,1431.11474747,,168,0.057812
../benchmarks/icp169,0,0,0,1,1,2,0,2,1,0,2,1,82,42,64,65,9.61809e-05,27339,631147,276,75,141.06,Y,169,icp169_timing.csv,369.077676768,0.0,676.880383838,34.1522727273,0.0,642.606949495,0.0,346.417292929,103.615181818,242.720565657,1423.07646465,,169,0.057825
../benchmarks/icp170,0,0,0,1,1,2,0,4,0,0,2,1,88,46,66,65,2.88825e-05,31512,613532,271,75,143.41,Y,170,icp170_timing.csv,366.922848485,0.0,677.969515152,34.4104949495,0.0,643.439838384,0.0,346.694393939,105.317292929,241.295454545,1422.91212121,,170,0.057811
../benchmarks/icp171,0,0,0,1,1,2,0,4,1,0,2,1,87,44,65,65,9.61809e-05,30501,638063,276,75,132.62,Y,171,icp171_timing.csv,384.433585859,0.0,676.74389899,33.9577878788,0.0,642.667181818,0.0,341.479515152,100.324858586,241.072242424,1434.14040404,,171,0.057835
../benchmarks/icp192,0,0,1,0,0,0,0,2,0,0,2,1,73,37,51,56,1.12993e-05,23448,595114,222,65,114.39,Y,192,icp192_timing.csv,519.409666667,0.0,677.247515152,33.9543535354,0.0,643.174292929,0.0,317.737939394,82.0276060606,235.638575758,1546.17141414,,192,0.057882
../benchmarks/icp193,0,0,1,0,0,0,0,2,1,0,2,1,73,37,51,56,2.54235e-05,23661,622122,225,65,115.04,Y,193,icp193_timing.csv,514.394171717,0.0,678.103676768,33.7509191919,0.0,644.234282828,0.0,320.632777778,83.8557878788,236.705393939,1544.48888889,,193,0.057782
../benchmarks/icp204,0,0,1,0,0,1,0,2,0,0,2,1,75,38,51,56,1.12993e-05,23490,595114,222,65,113.13,Y,204,icp204_timing.csv,536.174272727,0.0,679.808646465,33.7121717172,0.0,645.977959596,0.0,319.183010101,83.4467373737,235.663929293,1567.18585859,,204,0.057816
../benchmarks/icp205,0,0,1,0,0,1,0,2,1,0,2,1,76,38,51,56,2.54235e-05,23710,622634,225,65,115.11,Y,205,icp205_timing.csv,521.23110101,0.0,677.296454545,33.623989899,0.0,643.554535354,0.0,319.057545455,82.3131414141,236.671989899,1549.09393939,,205,0.057826
../benchmarks/icp216,0,0,1,0,0,2,0,2,0,0,2,1,75,38,52,56,1.12993e-05,25582,595366,229,65,109.87,Y,216,icp216_timing.csv,532.769747475,0.0,677.972585859,33.8212828283,0.0,644.032161616,0.0,320.675161616,84.4954545455,236.10530303,1563.00333333,,216,0.057789
../benchmarks/icp217,0,0,1,0,0,2,0,2,1,0,2,1,75,38,51,56,2.54235e-05,25569,621889,231,65,115.94,Y,217,icp217_timing.csv,511.210030303,0.0,681.160010101,33.5821717172,0.0,647.458707071,0.0,316.763313131,81.5139393939,235.17879798,1540.57414141,,217,0.057816
../benchmarks/icp218,0,0,1,0,0,2,0,4,0,0,2,1,80,41,52,56,1.12993e-05,29441,603306,229,65,108.38,Y,218,icp218_timing.csv,536.604585859,0.0,678.119353535,33.7997878788,0.0,644.19930303,0.0,319.957969697,83.5764747475,236.309838384,1566.22828283,,218,0.057709
