ID_x,knob_interpolate,knob_refine,knob_index_cache,knob_hash_clcache,knob_voxel_clcache,knob_hardcode_size,knob_use_wi,knob_minmax,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,logic,mem,ram,dsp,fmax,fit,ID_int,ID_y,Tracking1,Tracking2,Raycast,Raycast_CreateDepths,Raycast_CreatePointCloud,Raycast_CreateICPMaps,Raycast_EstimatedRaycast,Raycast_ForwardRender,Fusion,Fusion_allocate,Fusion_integrate,Total_time,Unnamed: 12,ID,ate
../benchmarks/raycasting59,0,0,1,0,0,1,1,2,85,41,56,63,0.195312,27648,1219564,289,64,132.25,Y,59,raycasting59_timing.csv,496.05410101,0,185.92479798,34.9974949495,0,150.81069697,21.51749495,0,322.358737374,84.5187979798,237.766333333,1034.61323232,,59,0.054986
../benchmarks/raycasting60,0,0,1,0,1,0,0,0,76,38,52,38,4.76837E-005,24427,1146513,290,40,122.88,Y,60,raycasting60_timing.csv,497.049929293,0,1455.42008081,35.0149393939,0,1420.28511111,1290.99190909,0,318.989505051,83.1750505051,235.742282828,2301.3030303,,60,0.055029
../benchmarks/raycasting61,0,0,1,0,1,0,0,1,78,39,55,46,4.76837E-005,23571,1215491,302,48,133.03,Y,61,raycasting61_timing.csv,503.992333333,0,1097.90717172,34.0955959596,0,1063.68884848,934.39564646,0,318.232888889,82.5562020202,235.606282828,1951.42383838,,61,0.055015
../benchmarks/raycasting62,0,0,1,0,1,0,0,2,83,41,57,61,4.76837E-005,26219,1284982,320,65,128.79,Y,62,raycasting62_timing.csv,504.004919192,0,530.970828283,33.6426161616,0,497.209040404,367.915838384,0,319.511838384,82.6340707071,236.807020202,1385.30131313,,62,0.054551
../benchmarks/raycasting63,0,0,1,0,1,0,1,0,76,36,43,44,0.195312,26346,1019959,233,43,131.47,Y,63,raycasting63_timing.csv,497.750494949,0,200.464525253,33.6399393939,0,166.708494949,37.415292929,0,320.053,82.2601313131,237.724060606,1049.43838384,,63,0.055027
../benchmarks/raycasting64,0,0,1,0,1,0,1,1,79,38,47,51,0.195312,25466,1078591,242,51,137.76,Y,64,raycasting64_timing.csv,497.992434343,0,197.10679798,33.8345454545,0,163.158292929,33.865090909,0,319.047767677,82.0527878788,236.925161616,1045.15030303,,64,0.055006
../benchmarks/raycasting65,0,0,1,0,1,0,1,2,84,41,50,66,0.195312,27765,1177857,283,68,134.38,Y,65,raycasting65_timing.csv,497.103171717,0,186.033808081,33.9024747475,0,152.017262626,22.724060606,0,318.636646465,81.9334545455,236.633555556,1033.20414141,,65,0.054942
../benchmarks/raycasting66,0,0,1,0,1,1,0,0,75,37,51,37,4.76837E-005,24324,1145713,288,38,132.27,Y,66,raycasting66_timing.csv,497.568878788,0,1311.13562626,34.9773131313,0,1276.03635354,1146.74315152,0,321.583282828,84.449,237.059,2160.17484848,,66,0.055029
../benchmarks/raycasting67,0,0,1,0,1,1,0,1,77,38,54,42,4.76837E-005,23372,1214772,300,44,133.08,Y,67,raycasting67_timing.csv,505.42020202,0,1104.08066667,33.942979798,0,1070.01540404,940.72220202,0,322.731111111,83.9772727273,238.682040404,1963.26878788,,67,0.055028
../benchmarks/raycasting68,0,0,1,0,1,1,0,2,83,41,55,57,4.76837E-005,25962,1284112,320,61,123.83,Y,68,raycasting68_timing.csv,498.072989899,0,513.72059596,35.1316060606,0,478.471575758,349.178373738,0,319.112747475,83.1693737374,235.870121212,1361.57393939,,68,0.054558
../benchmarks/raycasting69,0,0,1,0,1,1,1,0,76,36,43,42,0.195312,26107,1019959,233,41,124.95,Y,69,raycasting69_timing.csv,497.663505051,0,199.940282828,35.1051818182,0,164.718060606,35.424858586,0,323.714888889,86.5109292929,237.129,1051.74434343,,69,0.054583
../benchmarks/raycasting70,0,0,1,0,1,1,1,1,78,37,46,47,0.195312,25138,1078591,242,47,131.71,Y,70,raycasting70_timing.csv,497.725212121,0,197.672505051,33.6195757576,0,163.938393939,34.645191919,0,318.20830303,81.4666868687,236.67359596,1044.77090909,,70,0.055032
../benchmarks/raycasting71,0,0,1,0,1,1,1,2,83,40,50,63,0.195312,27416,1177857,283,64,132.76,Y,71,raycasting71_timing.csv,498.438909091,0,184.513626263,35.0074242424,0,149.388777778,20.095575758,0,323.640343434,86.0943535354,237.470070707,1037.00919192,,71,0.054576
../benchmarks/raycasting75,0,0,1,1,0,0,1,0,90,42,65,44,0.195312,27325,1406429,282,43,127.89,Y,75,raycasting75_timing.csv,496.340969697,0,190.363616162,34.9888989899,0,155.259939394,25.966737374,0,324.666989899,86.2310505051,238.363727273,1041.59808081,,75,0.054583
../benchmarks/raycasting76,0,0,1,1,0,0,1,1,90,43,68,51,0.195312,26385,1464570,290,51,131.09,Y,76,raycasting76_timing.csv,495.010333333,0,188.003262626,34.8043333333,0,153.083707071,23.790505051,0,323.237909091,85.389010101,237.777191919,1036.07575758,,76,0.055032
../benchmarks/raycasting81,0,0,1,1,0,1,1,0,89,41,64,42,0.195312,26940,1406519,282,41,134.94,Y,81,raycasting81_timing.csv,497.313737374,0,190.056131313,35.0243535354,0,154.919414141,25.626212121,0,326.137474747,87.0501212121,239.013808081,1044.03070707,,81,0.054583
../benchmarks/raycasting82,0,0,1,1,0,1,1,1,88,42,68,47,0.195312,25910,1464639,291,47,128.09,Y,82,raycasting82_timing.csv,497.393616162,0,190.107191919,33.7148686869,0,156.276151515,26.982949495,0,319.500848485,81.7577777778,237.674010101,1038.12525253,,82,0.054989
../benchmarks/raycasting87,0,0,1,1,1,0,1,0,87,40,58,44,0.195312,26990,1364535,276,43,131.52,Y,87,raycasting87_timing.csv,497.660020202,0,189.677717172,35.0532020202,0,154.508282828,25.215080808,0,323.186343434,86.3496363636,236.763858586,1040.64313131,,87,0.054583
../benchmarks/raycasting88,0,0,1,1,1,0,1,1,87,41,62,51,0.195312,26238,1422655,285,51,130.46,Y,88,raycasting88_timing.csv,498.924939394,0,189.112747475,33.7268686869,0,155.268979798,25.975777778,0,318.233818182,81.3755454545,236.788333333,1037.57,,88,0.055032
../benchmarks/raycasting93,0,0,1,1,1,1,1,0,87,40,58,42,0.195312,26814,1364535,276,41,129.36,Y,93,raycasting93_timing.csv,497.491313131,0,191.130767677,33.8999494949,0,157.117,27.82379798,0,318.699888889,81.2593333333,237.372050505,1038.74151515,,93,0.055014
../benchmarks/raycasting94,0,0,1,1,1,1,1,1,85,40,61,47,0.195312,25709,1422655,285,47,128.91,Y,94,raycasting94_timing.csv,497.950838384,0,189.654222222,33.6185555556,0,155.922363636,26.629161616,0,319.002848485,81.643989899,237.290414141,1037.77414141,,94,0.055032
../benchmarks/raycasting95,0,0,1,1,1,1,1,2,90,43,65,63,0.195312,27978,1521921,326,64,135.51,Y,95,raycasting95_timing.csv,493.30120202,0,180.482090909,34.9466565657,0,145.421323232,16.128121212,0,321.040565657,84.3360707071,236.63320202,1024.74393939,,95,0.055432
../benchmarks/raycasting106,0,1,0,0,0,1,1,1,87,43,52,56,0.150927,30425,1309623,299,54,133.12,Y,106,raycasting106_timing.csv,496.34030303,0,208.158232323,34.823969697,0,173.217353535,43.924151515,0,325.128494949,88.5005656566,236.553929293,1059.78191919,,106,0.057081
../benchmarks/raycasting118,0,1,0,0,1,1,1,1,89,43,53,56,0.159807,30490,1349303,305,54,119.4,Y,118,raycasting118_timing.csv,497.445313131,0,207.555787879,35.1573030303,0,172.282565657,42.989363637,0,329.142505051,89.5854545455,239.482616162,1064.36292929,,118,0.057081
