ID_x,knob_simd,knob_compute_units,knob_xyz_loop,knob_entryid_loop,knob_entryid_num_wi,knob_hardcode_size,knob_cache_voxels,knob_xyz_loop_flat,knob_xyz_unroll,knob_entryid_unroll,knob_voxel_unroll,knob_voxel_out_unroll,knob_depth_local,knob_branch_pos,knob_unused,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,time,logic,mem,ram,dsp,fmax,fit,ID_int,ID_y,Tracking1,Tracking2,Raycast,Raycast_CreateDepths,Raycast_CreatePointCloud,Raycast_CreateICPMaps,Raycast_ForwardRender,Fusion,Fusion_allocate,Fusion_integrate,Total_time,Unnamed: 12,ID,ate
../benchmarks/depth_fusion65,1,1,0,0,64,0,1,1,2,1,1,1,0,1,1,68,34,51,66,0.000158303,999,19030,698207,205,82,104.41,Y,65,depth_fusion65_timing.csv,540.729686869,0,775.333414141,38.4618484848,0,736.752191919,0,126.091292929,80.7301919192,45.2834444444,1474.2830303,,65,0.031003
../benchmarks/depth_fusion67,1,1,0,0,64,0,1,1,2,1,1,2,0,1,1,68,34,52,66,0.000158303,999,18965,697742,206,82,104.71,Y,67,depth_fusion67_timing.csv,540.450919192,0,776.083909091,38.4827272727,0,737.480909091,0,117.548111111,80.8519393939,36.6176464646,1466.12444444,,67,0.031003
../benchmarks/depth_fusion69,1,1,0,0,64,0,1,1,2,1,2,1,0,1,1,68,34,51,66,0.00017048,999,19049,697695,205,82,106.59,Y,69,depth_fusion69_timing.csv,539.245212121,0,776.489333333,38.4939090909,0,737.87520202,0,119.491525253,80.6192323232,38.7944343434,1467.3630303,,69,0.031074
../benchmarks/depth_fusion71,1,1,0,0,64,0,1,1,2,1,2,2,0,1,1,68,34,52,66,0.00017048,999,18978,697614,206,82,105.87,Y,71,depth_fusion71_timing.csv,540.295525253,0,776.669131313,38.4968686869,0,738.052747475,0,111.170585859,80.6862020202,30.4071919192,1460.23393939,,71,0.03108
../benchmarks/depth_fusion80,1,1,0,0,64,0,2,0,1,1,1,1,0,0,1,63,32,59,33,4.41033E-005,999,15291,779278,217,41,137.3,Y,80,depth_fusion80_timing.csv,538.09140404,0,757.499646465,37.1863737374,0,720.203848485,0,124.142141414,84.2552626263,39.8134343434,1450.43131313,,80,0.031038
../benchmarks/depth_fusion81,1,1,0,0,64,0,2,0,1,1,1,1,0,1,1,63,33,55,33,3.82229E-005,999,15307,767598,216,41,133.44,Y,81,depth_fusion81_timing.csv,537.824292929,0,756.992191919,37.2282525253,0,719.657434343,0,123.93320202,84.8104646465,39.0495656566,1449.15646465,,81,0.031038
../benchmarks/depth_fusion82,1,1,0,0,64,0,2,0,1,1,1,2,0,0,1,61,31,56,33,0.000044364,999,15014,687851,198,41,133.22,Y,82,depth_fusion82_timing.csv,525.158444444,0,758.707131313,37.1446262626,0,721.450565657,0,116.388909091,82.1602222222,34.1551414141,1431.41121212,,82,0.030957
../benchmarks/depth_fusion83,1,1,0,0,64,0,2,0,1,1,1,2,0,1,1,61,31,54,33,3.84488E-005,999,15057,675667,198,41,137.13,Y,83,depth_fusion83_timing.csv,522.353353535,0,776.745737374,38.4891919192,0,738.139545455,0,116.42389899,84.8533939394,31.4921616162,1445.74838384,,83,0.031038
../benchmarks/depth_fusion84,1,1,0,0,64,0,2,0,1,1,2,1,0,0,1,62,32,55,33,4.14064E-005,999,15239,690128,195,41,137.4,Y,84,depth_fusion84_timing.csv,538.620585859,0,756.439848485,37.3621111111,0,718.968848485,0,117.589060606,83.1883131313,34.3268888889,1443.22383838,,84,0.030967
../benchmarks/depth_fusion85,1,1,0,0,64,0,2,0,1,1,2,1,0,1,1,62,32,55,33,3.41356E-005,999,15203,702188,197,41,137.06,Y,85,depth_fusion85_timing.csv,543.488484848,0,775.518212121,38.4968787879,0,736.901878788,0,115.143,80.5532424242,34.5112222222,1466.22333333,,85,0.030797
../benchmarks/depth_fusion86,1,1,0,0,64,0,2,0,1,1,2,2,0,0,1,61,32,57,33,4.13902E-005,999,15125,687339,198,41,133.38,Y,86,depth_fusion86_timing.csv,542.610575758,0,775.659464646,38.555020202,0,736.982161616,0,109.440464646,80.7523636364,28.6094646465,1459.72454545,,86,0.030873
../benchmarks/depth_fusion87,1,1,0,0,64,0,2,0,1,1,2,2,0,1,1,61,31,57,33,3.41222E-005,999,15106,699335,200,41,137.34,Y,87,depth_fusion87_timing.csv,538.212848485,0,756.823222222,37.2089292929,0,719.508323232,0,111.694030303,83.6821414141,27.9387878788,1437.2089899,,87,0.031038
../benchmarks/depth_fusion88,1,1,0,0,64,0,2,0,1,2,1,1,0,0,1,85,43,75,66,2.07577E-005,999,22606,951342,292,82,131.8,Y,88,depth_fusion88_timing.csv,538.112313131,0,757.553262626,37.2144747475,0,720.229727273,0,125.094666667,84.3651010101,40.6553131313,1451.17646465,,88,0.030967
../benchmarks/depth_fusion89,1,1,0,0,64,0,2,0,1,2,1,1,0,1,1,84,42,69,66,1.76604E-005,999,22537,914080,282,82,137.08,Y,89,depth_fusion89_timing.csv,526.090686869,0,758.444939394,37.2017878788,0,721.130848485,0,121.706767677,81.926010101,39.7053333333,1437.41151515,,89,0.030847
../benchmarks/depth_fusion90,1,1,0,0,64,0,2,0,1,2,1,2,0,0,1,85,43,75,66,2.03802E-005,999,22600,952206,294,82,133.17,Y,90,depth_fusion90_timing.csv,537.841818182,0,758.243050505,37.1992020202,0,720.935161616,0,120.388989899,85.5338686869,34.7814343434,1446.92323232,,90,0.031038
../benchmarks/depth_fusion91,1,1,0,0,64,0,2,0,1,2,1,2,0,1,1,84,42,69,66,1.73334E-005,999,22555,914944,284,82,136.91,Y,91,depth_fusion91_timing.csv,537.788323232,0,757.830030303,37.2067777778,0,720.515494949,0,118.309555556,84.011989899,34.2231111111,1444.3220202,,91,0.030967
../benchmarks/depth_fusion92,1,1,0,0,64,0,2,0,1,2,2,1,0,0,1,86,44,75,66,1.90189E-005,999,22691,954926,292,82,132.87,Y,92,depth_fusion92_timing.csv,525.994565657,0,757.472282828,37.1803131313,0,720.179737374,0,118.030505051,81.7867575758,36.1696868687,1432.64969697,,92,0.030873
../benchmarks/depth_fusion93,1,1,0,0,64,0,2,0,1,2,2,1,0,1,1,85,43,71,66,1.70063E-005,999,22696,917664,284,82,133.01,Y,93,depth_fusion93_timing.csv,540.756292929,0,776.406676768,38.5222828283,0,737.766434343,0,117.034232323,80.730030303,36.2264141414,1466.31646465,,93,0.031073
