ID_x,knob_sdf_local,knob_hardcode_size,knob_depth_local,knob_entryid_loop,knob_xyz_loop,knob_voxel_cache,knob_entryid_unroll,knob_xyz_flat,knob_xyz_unroll,knob_voxel_unroll,knob_voxel_out_unroll,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,logic,mem,ram,dsp,fmax,fit,ID_int,ID_y,Tracking1,Tracking2,Tracking1_Kernel,Raycast,Raycast_CreateDepths,Raycast_CreatePointCloud,Raycast_CreateICPMaps,Raycast_ForwardRender,Raycast_CreateICPMaps_Kernel,Fusion,Fusion_allocate,Fusion_integrate,Fusion_integrate_Kernel,Total_time,Unnamed: 15,ID,ate
../benchmarks/combined72,0,0,0,0,1,0,1,0,1,1,1,31,14,27,22,0.234375,60182,4270190,496,56,277.93,Y,72,combined72_timing.csv,7.67163636364,0.0,0.0,1.90304522613,0.0,0.0,1.89943718593,0.0,0.0,11.7698190955,2.71973869347,9.04438190955,5.52465361809,21.4972864322,,72,0.035026
../benchmarks/combined73,0,0,0,0,1,0,2,0,1,1,1,40,19,35,44,0.205654,77775,5601771,625,112,282.48,Y,73,combined73_timing.csv,7.89835175879,0.0,0.0,1.9137638191,0.0,0.0,1.90983919598,0.0,0.0,10.535959799,2.71891457286,7.81059798995,4.23327,20.5035678392,,73,0.034879
../benchmarks/combined74,0,0,0,0,1,1,1,0,1,1,1,31,14,27,22,0.211401,60603,4332654,506,56,302.48,Y,74,combined74_timing.csv,8.27958585859,0.0,0.0,1.94887437186,0.0,0.0,1.94569346734,0.0,0.0,11.6004221106,2.71147236181,8.8827638191,5.25621316583,21.9749246231,,74,0.03526
../benchmarks/combined75,0,0,0,0,1,1,2,0,1,1,1,41,20,37,44,0.162129,79604,5805035,641,112,286.2,Y,75,combined75_timing.csv,7.59144221106,0.0,0.0,1.86884924623,0.0,0.0,1.86524120603,0.0,0.0,10.8084773869,2.68655276382,8.11590452261,4.61502577889,20.4173869347,,75,0.035013
../benchmarks/combined76,0,0,0,0,1,2,1,0,1,1,1,31,14,27,22,0.211401,60692,4332654,506,56,302.48,Y,76,combined76_timing.csv,8.45569346734,0.0,0.0,1.91440201005,0.0,0.0,1.91110050251,0.0,0.0,11.7237135678,2.71322110553,9.00447236181,5.27006442211,22.2552261307,,76,0.035086
../benchmarks/combined77,0,0,0,0,1,2,2,0,1,1,1,41,20,37,44,0.162129,79913,5818891,646,112,263.7,Y,77,combined77_timing.csv,7.73186432161,0.0,0.0,1.91744723618,0.0,0.0,1.91360301508,0.0,0.0,11.2524321608,2.69723115578,8.54830653266,4.82709510101,21.0611557789,,77,0.03497
../benchmarks/combined78,0,1,0,0,0,0,1,0,1,1,1,32,16,27,21,5.72205e-05,71226,3766776,491,54,270.05,Y,78,combined78_timing.csv,11.9409642857,0.0,0.0,1.6912160804,0.0,0.0,1.68612060302,0.0,0.0,1757.11759799,2.99792462312,1754.11219095,1749.79567337,1770.96140704,,78,0.03246
../benchmarks/combined79,0,1,0,0,0,0,1,0,2,1,1,45,24,48,38,5.72205e-05,80837,5468188,654,98,277.62,Y,79,combined79_timing.csv,13.0704393939,0.0,0.0,1.76573366834,0.0,0.0,1.76030653266,0.0,0.0,1598.77975377,3.22773232323,1595.53587437,1591.02986432,1613.82904523,,79,0.032437
../benchmarks/combined80,0,1,0,0,0,0,1,1,1,1,1,31,15,30,21,0.000228882,60732,3909495,488,54,275.4,Y,80,combined80_timing.csv,12.2448140704,0.0,0.0,1.75313065327,0.0,0.0,1.74838693467,0.0,0.0,1501.94545226,3.19829648241,1498.73042211,1494.39094975,1516.14306533,,80,0.03253
../benchmarks/combined81,0,1,0,0,0,0,1,1,2,1,1,41,21,40,42,0.000228882,76490,5048804,589,108,287.19,Y,81,combined81_timing.csv,12.494989899,0.0,0.0,1.88271356784,0.0,0.0,1.87750753769,0.0,0.0,1418.74849749,3.24023115578,1415.5000603,1411.07294472,1433.31628141,,81,0.032517
../benchmarks/combined82,0,1,0,0,0,0,2,0,1,1,1,46,23,39,42,5.72205e-05,98834,5753248,662,108,245.03,Y,82,combined82_timing.csv,12.8164795918,0.0,0.0,1.84645226131,0.0,0.0,1.84103517588,0.0,0.0,1935.53415075,3.33691959799,1932.18891457,1927.70757789,1950.39949749,,82,0.032437
../benchmarks/combined83,0,1,0,0,0,0,2,0,2,1,1,69,37,74,77,4.1851e-05,116999,8867475,965,196,262.32,Y,83,combined83_timing.csv,12.1095628141,0.0,0.0,2.06631155779,0.0,0.0,2.06111557789,0.0,0.0,1716.08196482,3.14560406091,1712.92668342,1708.55937186,1730.47125628,,83,0.032532
../benchmarks/combined84,0,1,0,0,0,0,2,1,1,1,1,42,20,36,42,0.000228882,79759,5919034,637,108,270.33,Y,84,combined84_timing.csv,12.7847929293,0.0,0.0,1.76186432161,0.0,0.0,1.75613065327,0.0,0.0,1521.7379799,3.09729145729,1518.62704523,1514.163,1536.49688442,,84,0.032378
../benchmarks/combined85,0,1,0,0,0,0,2,1,2,1,1,57,27,48,84,0.000143618,110597,8040106,823,216,278.39,Y,85,combined85_timing.csv,12.7849795918,0.0,0.0,2.17575376884,0.0,0.0,2.17011055276,0.0,0.0,1468.57325126,3.38367336683,1465.18141206,1460.84828141,1483.67723618,,85,0.032423
../benchmarks/combined86,0,1,0,0,0,1,1,0,1,1,1,34,16,33,21,5.52872e-05,64825,4092993,515,54,264.69,Y,86,combined86_timing.csv,13.5030663265,0.0,0.0,1.96656281407,0.0,0.0,1.9604321608,0.0,0.0,1763.32076382,3.53053768844,1759.78168342,1755.29380905,1779.09226131,,86,0.032535
../benchmarks/combined87,0,1,0,0,0,1,1,0,1,1,2,34,17,33,21,5.15772e-05,64743,4098186,518,54,281.61,Y,87,combined87_timing.csv,12.8462588832,0.0,0.0,1.79016582915,0.0,0.0,1.78503015075,0.0,0.0,1657.37719598,3.26126130653,1654.10199497,1649.64344724,1672.23165829,,87,0.032535
../benchmarks/combined88,0,1,0,0,0,1,1,0,1,2,1,34,17,33,21,5.15772e-05,64918,4097674,518,54,279.95,Y,88,combined88_timing.csv,12.7022525773,0.0,0.0,1.80932663317,0.0,0.0,1.80401005025,0.0,0.0,1660.05080905,3.2952361809,1656.74765327,1652.2090402,1674.74844221,,88,0.032479
../benchmarks/combined89,0,1,0,0,0,1,1,0,1,2,2,34,17,33,21,5.15772e-05,64818,4097674,518,54,276.39,Y,89,combined89_timing.csv,12.5639949749,0.0,0.0,2.02498994975,0.0,0.0,2.01951758794,0.0,0.0,1678.56617588,3.28128140704,1675.26947739,1670.85325628,1693.36708543,,89,0.032394
../benchmarks/combined90,0,1,0,0,0,1,1,0,2,1,1,44,22,45,38,5.15772e-05,79688,5446235,638,98,269.68,Y,90,combined90_timing.csv,13.6839141414,0.0,0.0,1.97187939698,0.0,0.0,1.96631155779,0.0,0.0,1898.08205025,3.40281818182,1894.67574874,1890.15980402,1913.96728643,,90,0.032463
../benchmarks/combined91,0,1,0,0,0,1,1,0,2,1,2,44,22,45,38,5.15772e-05,79551,5453675,639,98,277.39,Y,91,combined91_timing.csv,13.3738484848,0.0,0.0,2.14784422111,0.0,0.0,2.14216582915,0.0,0.0,1856.09967839,3.43087437186,1852.65821608,1848.20416583,1871.84929648,,91,0.032354
../benchmarks/combined92,0,1,0,0,0,1,1,0,2,2,1,44,22,45,38,5.15772e-05,79656,5453163,639,98,254.77,Y,92,combined92_timing.csv,12.9168939394,0.0,0.0,1.99944723618,0.0,0.0,1.99387939698,0.0,0.0,2018.31871859,3.28284343434,2015.02126633,2010.60452764,2033.46979899,,92,0.032418
../benchmarks/combined93,0,1,0,0,0,1,1,0,2,2,2,44,22,45,38,5.52613e-05,79585,5453163,639,98,284.25,Y,93,combined93_timing.csv,12.6242091837,0.0,0.0,2.13447738693,0.0,0.0,2.12871859296,0.0,0.0,1804.66696482,3.20101515152,1801.41432161,1797.09649749,1819.61427136,,93,0.032329
../benchmarks/combined94,0,1,0,0,0,1,1,1,1,1,1,31,15,28,21,0.000220423,61826,4249403,512,54,271.81,Y,94,combined94_timing.csv,13.0356683673,0.0,0.0,1.97609547739,0.0,0.0,1.97039698492,0.0,0.0,1523.64528141,3.3857638191,1520.25066332,1515.69487437,1538.88924623,,94,0.032389
../benchmarks/combined95,0,1,0,0,0,1,1,1,1,1,2,33,16,30,21,0.000206309,61624,3978203,495,54,269.32,Y,95,combined95_timing.csv,13.0273517588,0.0,0.0,2.1295678392,0.0,0.0,2.12377889447,0.0,0.0,1540.19358794,3.38850753769,1536.79675879,1532.28379397,1555.5740201,,95,0.032343
../benchmarks/combined96,0,1,0,0,0,1,1,1,1,2,1,33,16,30,21,0.000206309,61734,3977760,495,54,258.19,Y,96,combined96_timing.csv,13.1792020202,0.0,0.0,1.89110552764,0.0,0.0,1.88569849246,0.0,0.0,1607.76426131,3.23506565657,1604.52471357,1600.04250251,1623.03326633,,96,0.032397
../benchmarks/combined97,0,1,0,0,0,1,1,1,1,2,2,33,16,30,21,0.000206309,61620,3977760,495,54,271.51,Y,97,combined97_timing.csv,12.7104141414,0.0,0.0,1.94131658291,0.0,0.0,1.93535678392,0.0,0.0,1525.85040201,3.18504522613,1522.65621608,1518.16676382,1540.69628141,,97,0.032389
../benchmarks/combined98,0,1,0,0,0,1,1,1,2,1,1,43,22,42,42,0.000206309,78205,5162584,600,108,288.93,Y,98,combined98_timing.csv,13.5938527919,0.0,0.0,1.87232663317,0.0,0.0,1.86619095477,0.0,0.0,1430.93747739,3.4198241206,1427.50827638,1422.89728141,1446.62673367,,98,0.032309
../benchmarks/combined99,0,1,0,0,0,1,1,1,2,1,2,43,22,42,42,0.000206309,78057,5162840,601,108,275.55,Y,99,combined99_timing.csv,13.0501363636,0.0,0.0,1.74710552764,0.0,0.0,1.74119095477,0.0,0.0,1506.60059296,3.23318090452,1503.35846734,1499.03145729,1521.61507538,,99,0.032368
../benchmarks/combined100,0,1,0,0,0,1,1,1,2,2,1,43,22,42,42,0.000206309,78192,5162328,601,108,279.4,Y,100,combined100_timing.csv,12.9712979798,0.0,0.0,2.09153266332,0.0,0.0,2.08579396985,0.0,0.0,1480.70307538,3.27965829146,1477.41515578,1473.0009799,1495.95271357,,100,0.032305
../benchmarks/combined101,0,1,0,0,0,1,1,1,2,2,2,43,22,42,42,0.000221045,78074,5162328,601,108,287.76,Y,101,combined101_timing.csv,12.4380102041,0.0,0.0,2.1531758794,0.0,0.0,2.14765829146,0.0,0.0,1428.8898593,3.20710050251,1425.67421608,1421.28324623,1443.70005025,,101,0.032487
../benchmarks/combined102,0,1,0,0,0,1,2,0,1,1,1,47,23,47,42,2.36004e-05,84066,6226674,696,108,285.14,Y,102,combined102_timing.csv,13.1221167513,0.0,0.0,1.79004522613,0.0,0.0,1.78440201005,0.0,0.0,1633.04650251,3.36574874372,1629.67156281,1625.24929146,1648.16251256,,102,0.032521
../benchmarks/combined103,0,1,0,0,0,1,2,0,1,1,2,47,23,47,42,2.26927e-05,83997,6226674,696,108,268.38,Y,103,combined103_timing.csv,13.317680203,0.0,0.0,2.00156281407,0.0,0.0,1.99569849246,0.0,0.0,1734.5759397,3.35755778894,1731.21,1726.67869849,1750.24055276,,103,0.032426
../benchmarks/combined104,0,1,0,0,0,1,2,0,1,2,1,47,23,47,42,2.26927e-05,84265,6230258,698,108,276.01,Y,104,combined104_timing.csv,12.3286767677,0.0,0.0,2.00683417085,0.0,0.0,2.00104522613,0.0,0.0,1685.24426633,3.09728643216,1682.1381608,1677.66172362,1699.78879397,,104,0.03241
../benchmarks/combined105,0,1,0,0,0,1,2,0,1,2,2,47,23,47,42,2.1785e-05,84190,6230258,698,108,267.73,Y,105,combined105_timing.csv,12.4923131313,0.0,0.0,1.97271356784,0.0,0.0,1.96703517588,0.0,0.0,1734.96612563,3.23110606061,1731.72929648,1727.12703015,1749.65055276,,105,0.032419
../benchmarks/combined106,0,1,0,0,0,1,2,0,2,1,1,66,34,69,77,2.20167e-05,113534,8735857,912,196,264.97,Y,106,combined106_timing.csv,12.2127638191,0.0,0.0,1.7541758794,0.0,0.0,1.74896482412,0.0,0.0,1932.86930653,3.11305025126,1929.74171859,1925.46862814,1947.03748744,,106,0.032481
../benchmarks/combined107,0,1,0,0,0,1,2,0,2,1,2,66,34,69,77,2.20167e-05,113442,8735857,912,196,245.63,Y,107,combined107_timing.csv,12.9623705584,0.0,0.0,1.80677386935,0.0,0.0,1.80061306533,0.0,0.0,2081.58140201,3.28645226131,2078.28533166,2073.81450754,2096.56110553,,107,0.032463
../benchmarks/combined108,0,1,0,0,0,1,2,0,2,2,1,66,34,69,77,2.20167e-05,113628,8734833,912,196,251.19,Y,108,combined108_timing.csv,13.7724693878,0.0,0.0,1.87606532663,0.0,0.0,1.87036683417,0.0,0.0,2039.42791457,3.36183333333,2036.05928643,2031.46335678,2055.26522613,,108,0.03248
../benchmarks/combined109,0,1,0,0,0,1,2,0,2,2,2,66,34,69,77,2.35893e-05,113458,8734833,912,196,259.87,Y,109,combined109_timing.csv,13.3596294416,0.0,0.0,2.2504120603,0.0,0.0,2.24454773869,0.0,0.0,1976.24419095,3.40033668342,1972.8348593,1968.20171859,1992.0178392,,109,0.032535
../benchmarks/combined110,0,1,0,0,0,1,2,1,1,1,1,42,20,37,42,4.13065e-05,80297,5905388,647,108,280.66,Y,110,combined110_timing.csv,12.6685380711,0.0,0.0,2.00154773869,0.0,0.0,1.99616582915,0.0,0.0,1478.88567839,3.19491959799,1475.68233166,1471.39482915,1493.74572864,,110,0.032475
../benchmarks/combined111,0,1,0,0,0,1,2,1,1,1,2,42,20,37,42,3.17742e-05,80118,5905388,647,108,243.42,Y,111,combined111_timing.csv,13.4843115578,0.0,0.0,1.95517085427,0.0,0.0,1.9497638191,0.0,0.0,1706.04549246,3.41287437186,1702.62398492,1698.1250804,1721.70884422,,111,0.032479
../benchmarks/combined112,0,1,0,0,0,1,2,1,1,2,1,43,20,37,42,3.17742e-05,80333,5908972,649,108,280.89,Y,112,combined112_timing.csv,12.841142132,0.0,0.0,1.88251256281,0.0,0.0,1.87684422111,0.0,0.0,1471.31737186,3.24584343434,1468.06597487,1463.74917085,1486.26085427,,112,0.032424
../benchmarks/combined113,0,1,0,0,0,1,2,1,1,2,2,43,20,37,42,2.54194e-05,80377,5908972,649,108,271.29,Y,113,combined113_timing.csv,12.7120918367,0.0,0.0,2.21603015075,0.0,0.0,2.21021105528,0.0,0.0,1522.65797487,3.35691414141,1519.29475377,1514.88064322,1537.8340201,,113,0.032469
../benchmarks/combined114,0,1,0,0,0,1,2,1,2,1,1,58,28,48,84,3.85347e-05,110738,7933554,829,216,239.06,Y,114,combined114_timing.csv,14.0906852792,0.0,0.0,2.17253266332,0.0,0.0,2.16660301508,0.0,0.0,1731.94572362,3.54648241206,1728.39045729,1723.8449196,1748.40959799,,114,0.032545
../benchmarks/combined115,0,1,0,0,0,1,2,1,2,1,2,58,28,48,84,3.85347e-05,110732,7933554,829,216,271.88,Y,115,combined115_timing.csv,12.5764615385,0.0,0.0,2.15378894472,0.0,0.0,2.14803517588,0.0,0.0,1520.40392965,3.24349748744,1517.15180402,1512.84949749,1535.28246231,,115,0.032485
../benchmarks/combined116,0,1,0,0,0,1,2,1,2,2,1,58,28,48,84,3.85347e-05,111004,7932530,829,216,275.25,Y,116,combined116_timing.csv,12.8929076923,0.0,0.0,1.71834170854,0.0,0.0,1.71307035176,0.0,0.0,1499.49117588,3.3303718593,1496.14794975,1491.76042211,1514.42115578,,116,0.03242
../benchmarks/combined117,0,1,0,0,0,1,2,1,2,2,2,58,28,48,84,4.12872e-05,110800,7932530,829,216,259.26,Y,117,combined117_timing.csv,13.8438928571,0.0,0.0,1.80284422111,0.0,0.0,1.79731658291,0.0,0.0,1586.72580905,3.33464824121,1583.37692462,1578.74111558,1602.59437186,,117,0.032491
../benchmarks/combined118,0,1,0,0,0,2,1,0,1,1,1,35,17,35,21,5.50713e-05,65600,4592653,545,54,283.28,Y,118,combined118_timing.csv,12.8085226131,0.0,0.0,1.75084422111,0.0,0.0,1.74567336683,0.0,0.0,1637.87253769,3.37116666667,1634.49135678,1630.09599497,1652.65201005,,118,0.032401
../benchmarks/combined119,0,1,0,0,0,2,1,0,1,1,2,34,17,34,21,5.51015e-05,65218,4324237,528,54,290.19,Y,119,combined119_timing.csv,11.9893045685,0.0,0.0,2.19507537688,0.0,0.0,2.18947236181,0.0,0.0,1609.62315578,3.31189447236,1606.30321608,1601.96364322,1624.06502513,,119,0.032336
../benchmarks/combined120,0,1,0,0,0,2,1,0,1,2,1,35,17,34,21,5.14281e-05,65266,4326029,526,54,277.0,Y,120,combined120_timing.csv,12.9082060302,0.0,0.0,2.13271859296,0.0,0.0,2.12684422111,0.0,0.0,1681.80589447,3.4484321608,1678.34856784,1673.97042211,1697.0739196,,120,0.032395
../benchmarks/combined121,0,1,0,0,0,2,1,0,1,2,2,34,17,34,21,5.1424e-05,65023,4323725,528,54,278.94,Y,121,combined121_timing.csv,13.7056820513,0.0,0.0,1.99597487437,0.0,0.0,1.98989949749,0.0,0.0,1669.34305528,3.41573869347,1665.91811055,1661.27196985,1685.28698492,,121,0.032446
../benchmarks/combined122,0,1,0,0,0,2,1,0,2,1,1,44,23,48,38,5.13999e-05,80436,5979223,667,98,280.26,Y,122,combined122_timing.csv,13.7797020202,0.0,0.0,1.91259798995,0.0,0.0,1.90654271357,0.0,0.0,1829.21653769,3.45733668342,1825.74967839,1821.15047236,1845.12934673,,122,0.032512
../benchmarks/combined123,0,1,0,0,0,2,1,0,2,1,2,44,23,47,38,5.1424e-05,79813,5699823,654,98,269.97,Y,123,combined123_timing.csv,13.0142929293,0.0,0.0,1.6724120603,0.0,0.0,1.66716080402,0.0,0.0,1898.60968342,3.31935175879,1895.2820201,1890.87899497,1913.52979899,,123,0.032439
../benchmarks/combined124,0,1,0,0,0,2,1,0,2,2,1,44,23,46,38,5.1424e-05,80035,5699311,652,98,271.44,Y,124,combined124_timing.csv,12.3509795918,0.0,0.0,2.07377889447,0.0,0.0,2.06771859296,0.0,0.0,1885.84962312,3.20313065327,1882.62273869,1878.1899196,1900.47974874,,124,0.032431
../benchmarks/combined125,0,1,0,0,0,2,1,0,2,2,2,44,23,47,38,5.50972e-05,79918,5699311,652,98,276.39,Y,125,combined125_timing.csv,12.5092385787,0.0,0.0,1.82464321608,0.0,0.0,1.81942713568,0.0,0.0,1845.78682915,3.21586432161,1842.56249749,1838.16293467,1860.31798995,,125,0.032326
../benchmarks/combined126,0,1,0,0,0,2,1,1,1,1,1,32,15,29,21,0.000220285,62144,4468043,524,54,270.63,Y,126,combined126_timing.csv,14.1380153061,0.0,0.0,1.98220100503,0.0,0.0,1.97663819095,0.0,0.0,1530.51601508,3.46244221106,1527.0398191,1522.64572864,1546.80663317,,126,0.032653
../benchmarks/combined127,0,1,0,0,0,2,1,1,1,1,2,31,15,28,21,0.000220406,61720,4200369,508,54,287.43,Y,127,combined127_timing.csv,12.5564848485,0.0,0.0,2.00579396985,0.0,0.0,1.99998492462,0.0,0.0,1442.90802513,3.21742211055,1439.67644221,1435.31563819,1457.84829146,,127,0.032305
../benchmarks/combined128,0,1,0,0,0,2,1,1,1,2,1,32,15,28,21,0.000205712,62165,4201361,507,54,297.35,Y,128,combined128_timing.csv,12.8935909091,0.0,0.0,1.74057788945,0.0,0.0,1.73486934673,0.0,0.0,1397.65175879,3.20614070352,1394.43175879,1389.93878392,1412.49829146,,128,0.032366
../benchmarks/combined129,0,1,0,0,0,2,1,1,1,2,2,31,15,28,21,0.000205696,61990,4199057,509,54,282.08,Y,129,combined129_timing.csv,12.5957626263,0.0,0.0,1.79366331658,0.0,0.0,1.78845728643,0.0,0.0,1465.37732161,3.31889447236,1462.05044724,1457.68155276,1479.9820603,,129,0.032462
../benchmarks/combined130,0,1,0,0,0,2,1,1,2,1,1,39,19,35,42,0.0002056,77739,5611883,617,108,284.73,Y,130,combined130_timing.csv,12.9016751269,0.0,0.0,2.17316080402,0.0,0.0,2.16721105528,0.0,0.0,1453.40372864,3.36495454545,1450.03323618,1445.58719598,1468.67522613,,130,0.032366
../benchmarks/combined131,0,1,0,0,0,2,1,1,2,1,2,39,19,35,42,0.000205696,77451,5349428,611,108,291.63,Y,131,combined131_timing.csv,14.6021414141,0.0,0.0,1.86666834171,0.0,0.0,1.8609798995,0.0,0.0,1411.47062312,3.57187939698,1407.88920603,1403.26545226,1428.16552764,,131,0.032424
../benchmarks/combined132,0,1,0,0,0,2,1,1,2,2,1,39,19,34,42,0.000205696,77667,5348916,609,108,284.57,Y,132,combined132_timing.csv,13.1231116751,0.0,0.0,1.93445226131,0.0,0.0,1.92889447236,0.0,0.0,1452.6421206,3.32057286432,1449.31231658,1444.8479598,1467.89919598,,132,0.032444
../benchmarks/combined133,0,1,0,0,0,2,1,1,2,2,2,39,19,35,42,0.000220389,77538,5348916,609,108,279.01,Y,133,combined133_timing.csv,13.2934587629,0.0,0.0,2.15769849246,0.0,0.0,2.1512361809,0.0,0.0,1469.20715075,3.29714141414,1465.90205528,1461.30874372,1484.96733668,,133,0.032424
../benchmarks/combined134,0,1,0,0,0,2,2,0,1,1,1,47,23,46,42,2.49645e-05,84074,6245329,695,108,290.19,Y,134,combined134_timing.csv,12.51675,0.0,0.0,1.77293969849,0.0,0.0,1.76779899497,0.0,0.0,1581.5540804,3.12227135678,1578.42330653,1574.07467839,1596.00341709,,134,0.032433
../benchmarks/combined135,0,1,0,0,0,2,2,0,1,1,2,47,23,46,42,2.45106e-05,84021,6245329,695,108,276.77,Y,135,combined135_timing.csv,13.2239296482,0.0,0.0,2.07039698492,0.0,0.0,2.06444723618,0.0,0.0,1654.26100503,3.38585858586,1650.86011558,1646.37169849,1669.7841206,,135,0.032336
../benchmarks/combined136,0,1,0,0,0,2,2,0,1,2,1,47,23,46,42,2.28725e-05,84237,6248913,696,108,263.7,Y,136,combined136_timing.csv,12.6554416244,0.0,0.0,2.00875376884,0.0,0.0,2.00301005025,0.0,0.0,1726.66709548,3.24979899497,1723.40862814,1719.08926131,1741.49386935,,136,0.032479
../benchmarks/combined137,0,1,0,0,0,2,2,0,1,2,2,47,23,46,42,2.2452e-05,84148,6248913,696,108,283.12,Y,137,combined137_timing.csv,13.4524314721,0.0,0.0,1.8398241206,0.0,0.0,1.83408542714,0.0,0.0,1614.10817588,3.40089949749,1610.69823116,1606.21842211,1629.56155779,,137,0.032447
../benchmarks/combined138,0,1,0,0,0,2,2,0,2,1,1,66,34,69,77,2.28725e-05,113893,8754945,912,196,257.86,Y,138,combined138_timing.csv,13.5001167513,0.0,0.0,2.17785929648,0.0,0.0,2.17230150754,0.0,0.0,1989.82778894,3.58776884422,1986.23156281,1981.74643216,2005.84708543,,138,0.032487
../benchmarks/combined139,0,1,0,0,0,2,2,0,2,1,2,66,34,69,77,2.24489e-05,113933,8754945,912,196,275.4,Y,139,combined139_timing.csv,12.8116733668,0.0,0.0,2.13141708543,0.0,0.0,2.12605025126,0.0,0.0,1863.83079397,3.29620100503,1860.52035678,1856.12677387,1879.01356784,,139,0.032394
../benchmarks/combined140,0,1,0,0,0,2,2,0,2,2,1,66,34,69,77,2.40524e-05,114054,8758529,912,196,257.2,Y,140,combined140_timing.csv,13.1901717172,0.0,0.0,1.99885427136,0.0,0.0,1.99322613065,0.0,0.0,2006.91340704,3.24020100503,2003.6648191,1999.20217588,2022.32376884,,140,0.032518
../benchmarks/combined141,0,1,0,0,0,2,2,0,2,2,2,66,34,69,77,2.49518e-05,113804,8748545,914,196,279.72,Y,141,combined141_timing.csv,14.822177665,0.0,0.0,1.94046733668,0.0,0.0,1.93366834171,0.0,0.0,1827.64319598,3.64746733668,1823.98494975,1819.22457286,1844.61969849,,141,0.032463
../benchmarks/combined142,0,1,0,0,0,2,2,1,1,1,1,43,20,37,42,5.82505e-05,80305,5917676,648,108,281.05,Y,142,combined142_timing.csv,13.9253857868,0.0,0.0,1.92107035176,0.0,0.0,1.91554773869,0.0,0.0,1478.79528141,3.40582828283,1475.3790201,1470.789,1494.82351759,,142,0.032417
../benchmarks/combined143,0,1,0,0,0,2,2,1,1,1,2,42,20,37,42,4.28936e-05,80285,5917676,648,108,286.2,Y,143,combined143_timing.csv,13.5090663265,0.0,0.0,2.03114572864,0.0,0.0,2.02488944724,0.0,0.0,1448.71061307,3.38973366834,1445.31188945,1440.63540704,1464.44819095,,143,0.032458
../benchmarks/combined144,0,1,0,0,0,2,2,1,1,2,1,43,20,37,42,4.00324e-05,80466,5921260,649,108,279.09,Y,144,combined144_timing.csv,12.478530303,0.0,0.0,2.10454773869,0.0,0.0,2.09892462312,0.0,0.0,1485.66583417,3.33264824121,1482.32496482,1477.93019095,1500.44633166,,144,0.032363
../benchmarks/combined145,0,1,0,0,0,2,2,1,1,2,2,43,20,37,42,3.14329e-05,80320,5921260,649,108,279.79,Y,145,combined145_timing.csv,12.330678392,0.0,0.0,1.74864321608,0.0,0.0,1.74335175879,0.0,0.0,1478.96302513,3.20331658291,1475.74556784,1471.36290955,1493.2479397,,145,0.03242
../benchmarks/combined146,0,1,0,0,0,2,2,1,2,1,1,58,28,48,84,4.00324e-05,110996,7949170,829,216,263.99,Y,146,combined146_timing.csv,12.6476616162,0.0,0.0,1.63508040201,0.0,0.0,1.62914070352,0.0,0.0,1562.74888945,3.18230808081,1559.55314573,1555.07753769,1577.23175879,,146,0.032391
../benchmarks/combined147,0,1,0,0,0,2,2,1,2,1,2,58,28,48,84,3.14329e-05,110977,7949170,829,216,264.62,Y,147,combined147_timing.csv,11.9240253807,0.0,0.0,1.63009045226,0.0,0.0,1.6245678392,0.0,0.0,1560.74645729,3.04602525253,1557.68244724,1553.2278593,1574.50688442,,147,0.032653
../benchmarks/combined148,0,1,0,0,0,2,2,1,2,2,1,58,28,48,84,3.36781e-05,111186,7952754,829,216,259.74,Y,148,combined148_timing.csv,12.2436020408,0.0,0.0,1.86986432161,0.0,0.0,1.86465326633,0.0,0.0,1589.16378894,3.13930808081,1585.99700503,1581.72244221,1603.52457286,,148,0.03238
../benchmarks/combined149,0,1,0,0,0,2,2,1,2,2,2,58,28,48,84,5.82209e-05,111042,7944818,831,216,267.08,Y,149,combined149_timing.csv,12.5105618557,0.0,0.0,1.82969346734,0.0,0.0,1.82479396985,0.0,0.0,1539.98447236,3.2036969697,1536.7638794,1532.45030151,1554.45,,149,0.032402
../benchmarks/combined150,0,1,0,0,1,0,1,0,1,1,1,31,14,27,21,0.234375,59736,4269513,496,54,302.48,Y,150,combined150_timing.csv,8.14520100503,0.0,0.0,1.87636180905,0.0,0.0,1.86640201005,0.0,0.0,11.5505829146,2.71931658291,8.82516582915,5.21352547739,21.730201005,,150,0.035207
../benchmarks/combined151,0,1,0,0,1,0,2,0,1,1,1,40,19,35,42,0.205654,77057,5600673,621,108,285.79,Y,151,combined151_timing.csv,7.67955276382,0.0,0.0,1.95540703518,0.0,0.0,1.95159798995,0.0,0.0,10.5643316583,2.74080904523,7.81666834171,4.19131150754,20.3613065327,,151,0.034594
../benchmarks/combined152,0,1,0,0,1,1,1,0,1,1,1,31,14,27,21,0.211401,60086,4331977,505,54,299.49,Y,152,combined152_timing.csv,8.41572222222,0.0,0.0,1.88937688442,0.0,0.0,1.88589447236,0.0,0.0,11.7520050251,2.68125628141,9.06400502513,5.29019331658,22.2260301508,,152,0.035189
../benchmarks/combined153,0,1,0,0,1,1,2,0,1,1,1,41,20,37,42,0.162129,79223,5816001,644,108,264.62,Y,153,combined153_timing.csv,8.21961306533,0.0,0.0,1.93434170854,0.0,0.0,1.92420100503,0.0,0.0,11.3564824121,2.71481909548,8.6354321608,4.84251532663,21.6706532663,,153,0.035029
