ID_x,knob_point_interpolation,knob_normal_interpolation,knob_nabla_unroll,knob_hessian_unroll,knob_branch,knob_nabla_sumtype,knob_hessian_sumtype,knob_shift_register,knob_flatten_loop,knob_use_wi,knob_pipe_depth,knob_compute_units,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,logic,mem,ram,dsp,fmax,fit,ID_int,ID_y,Tracking1,Tracking2,Raycast,Raycast_CreateDepths,Raycast_CreatePointCloud,Raycast_CreateICPMaps,Raycast_ForwardRender,Fusion,Fusion_allocate,Fusion_integrate,Total_time,Unnamed: 12,ID,ate
../benchmarks/icp157,0,0,0,1,1,1,0,2,1,0,2,1,72,37,54,65,9.61809e-05,25121,611023,252,75,141.18,Y,157,icp157_timing.csv,408.624535354,0.0,716.703242424,48.7167070707,0.0,667.863616162,0.0,725.318020202,98.2327474747,627.001969697,1882.16808081,,157,0.058978
../benchmarks/icp168,0,0,0,1,1,2,0,2,0,0,2,1,83,43,65,65,2.88825e-05,27643,606616,271,75,136.7,Y,168,icp168_timing.csv,424.831656566,0.0,718.225090909,48.1321818182,0.0,669.972535354,0.0,720.083727273,91.424959596,628.580010101,1893.8910101,,168,0.058788
../benchmarks/icp169,0,0,0,1,1,2,0,2,1,0,2,1,82,42,64,65,9.61809e-05,27339,631147,276,75,141.06,Y,169,icp169_timing.csv,411.064333333,0.0,719.681878788,48.2427979798,0.0,671.317131313,0.0,720.588525253,92.2594040404,628.249424242,1882.2279798,,169,0.058907
../benchmarks/icp170,0,0,0,1,1,2,0,4,0,0,2,1,88,46,66,65,2.88825e-05,31512,613532,271,75,143.41,Y,170,icp170_timing.csv,405.583111111,0.0,715.979474747,48.0793737374,0.0,667.780282828,0.0,720.62259596,92.5957373737,627.944757576,1872.8230303,,170,0.059624
../benchmarks/icp171,0,0,0,1,1,2,0,4,1,0,2,1,87,44,65,65,9.61809e-05,30501,638063,276,75,132.62,Y,171,icp171_timing.csv,430.642343434,0.0,716.929878788,48.1053232323,0.0,668.70689899,0.0,718.643737374,90.8403434343,627.724808081,1897.16585859,,171,0.05877
../benchmarks/icp192,0,0,1,0,0,0,0,2,0,0,2,1,73,37,51,56,1.12993e-05,23448,595114,222,65,114.39,Y,192,icp192_timing.csv,584.361414141,0.0,715.986111111,48.1027676768,0.0,667.762868687,0.0,714.438292929,88.4534747475,625.907060606,2046.93787879,,192,0.059028
../benchmarks/icp193,0,0,1,0,0,0,0,2,1,0,2,1,73,37,51,56,2.54235e-05,23661,622122,225,65,115.04,Y,193,icp193_timing.csv,573.083020202,0.0,720.227555556,48.2526161616,0.0,671.854676768,0.0,716.89469697,89.3237676768,627.494010101,2040.7740404,,193,0.058883
../benchmarks/icp204,0,0,1,0,0,1,0,2,0,0,2,1,75,38,51,56,1.12993e-05,23490,595114,222,65,113.13,Y,204,icp204_timing.csv,593.314020202,0.0,715.919787879,48.8441616162,0.0,666.951717172,0.0,719.406252525,89.2097474747,630.116262626,2060.21717172,,204,0.059487
../benchmarks/icp205,0,0,1,0,0,1,0,2,1,0,2,1,76,38,51,56,2.54235e-05,23710,622634,225,65,115.11,Y,205,icp205_timing.csv,583.756606061,0.0,716.707434343,48.2781515152,0.0,668.309707071,0.0,713.379484848,87.8173636364,625.486212121,2045.42929293,,205,0.058779
../benchmarks/icp216,0,0,1,0,0,2,0,2,0,0,2,1,75,38,52,56,1.12993e-05,25582,595366,229,65,109.87,Y,216,icp216_timing.csv,594.288414141,0.0,714.145444444,48.4628080808,0.0,665.560353535,0.0,718.561414141,89.396979798,629.085090909,2058.18959596,,216,0.059594
