ID_x,knob_simd,knob_compute_units,knob_xyz_loop,knob_entryid_loop,knob_entryid_num_wi,knob_hardcode_size,knob_cache_voxels,knob_xyz_loop_flat,knob_xyz_unroll,knob_entryid_unroll,knob_voxel_unroll,knob_voxel_out_unroll,knob_depth_local,knob_branch_pos,knob_unused,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,time,logic,mem,ram,dsp,fmax,fit,ID_int,ID_y,Tracking1,Tracking2,Raycast,Raycast_CreateDepths,Raycast_CreatePointCloud,Raycast_CreateICPMaps,Raycast_ForwardRender,Fusion,Fusion_allocate,Fusion_integrate,Total_time,Unnamed: 12,ID,ate
../benchmarks/depth_fusion413,1,1,0,0,64,1,2,1,2,1,2,2,0,1,1,65,32,48,63,0.000159237,999,18482,733788,208,78,108.15,Y,413,depth_fusion413_timing.csv,519.329727273,0,716.085858586,48.0002020202,0,667.971919192,0,139.886808081,85.7133434343,54.0974141414,1406.68080808,,413,0.059658
../benchmarks/depth_fusion432,1,1,0,1,64,0,0,0,1,1,1,1,0,0,1,51,25,39,33,0.195312,999,13185,853628,170,41,134.42,Y,432,depth_fusion432_timing.csv,517.388666667,0,715.006383838,48.9890606061,0,665.903262626,0,182.737424242,86.9905454545,95.6695353535,1445.70676768,,432,0.061128
../benchmarks/depth_fusion433,1,1,0,1,64,0,0,0,1,1,1,1,0,1,1,52,25,40,33,0.195312,999,13298,950336,183,41,133.51,Y,433,depth_fusion433_timing.csv,515.604030303,0,717.460646465,49.5066363636,0,667.837858586,0,184.906808081,90.1038888889,94.7248888889,1448.05808081,,433,0.059571
../benchmarks/depth_fusion434,1,1,0,1,64,0,0,0,2,1,1,1,0,0,1,69,34,59,59,0.195312,999,19690,1420102,296,74,132.83,Y,434,depth_fusion434_timing.csv,519.019878788,0,716.148171717,48.0854242424,0,667.949979798,0,180.386707071,85.5249494949,94.785020202,1447.10060606,,434,0.059658
../benchmarks/depth_fusion435,1,1,0,1,64,0,0,0,2,1,1,1,0,1,1,71,35,59,59,0.195312,999,20135,1508886,308,74,136.93,Y,435,depth_fusion435_timing.csv,517.676353535,0,716.754656566,49.6872020202,0,666.956353535,0,181.154484848,89.0177979798,92.0576565657,1446.33313131,,435,0.059507
../benchmarks/depth_fusion436,1,1,0,1,64,0,0,1,1,1,1,1,0,0,1,55,26,46,33,0.195312,999,13567,881180,191,41,133.58,Y,436,depth_fusion436_timing.csv,519.667919192,0,715.186181818,47.9944949495,0,667.078525253,0,180.264020202,85.8233737374,94.3628282828,1446.52333333,,436,0.059658
../benchmarks/depth_fusion437,1,1,0,1,64,0,0,1,1,1,1,1,0,1,1,52,25,40,33,0.195312,999,12977,921340,184,41,134.47,Y,437,depth_fusion437_timing.csv,516.247919192,0,717.337676768,49.5229393939,0,667.699818182,0,186.338565657,91.4954040404,94.763,1450.34343434,,437,0.059571
../benchmarks/depth_fusion438,1,1,0,1,64,0,0,1,2,1,1,1,0,0,1,76,36,65,66,0.181628,999,22216,1435898,349,82,130.65,Y,438,depth_fusion438_timing.csv,519.235414141,0,716.113323232,48.0394343434,0,667.961222222,0,152.674606061,85.5750505051,67.0236969697,1419.15282828,,438,0.059658
../benchmarks/depth_fusion439,1,1,0,1,64,0,0,1,2,1,1,1,0,1,1,67,33,49,66,0.169829,999,19194,1017751,240,82,135.22,Y,439,depth_fusion439_timing.csv,519.196151515,0,715.976363636,48.1317070707,0,667.731333333,0,151.266030303,86.2419494949,64.9477878788,1417.54333333,,439,0.059658
../benchmarks/depth_fusion504,1,1,0,1,64,1,0,0,1,1,1,1,0,0,1,50,24,39,31,0.195312,999,12756,853493,170,39,136.96,Y,504,depth_fusion504_timing.csv,518.657878788,0,713.765717172,47.9098787879,0,665.740989899,0,181.798525253,86.0264141414,95.6926565657,1445.3520202,,504,0.060407
../benchmarks/depth_fusion505,1,1,0,1,64,1,0,0,1,1,1,1,0,1,1,51,25,40,31,0.195312,999,12849,950189,182,39,135.06,Y,505,depth_fusion505_timing.csv,519.020474747,0,716.698020202,48.0786767677,0,668.506373737,0,180.387636364,85.7027979798,94.6081414141,1447.21656566,,505,0.059658
../benchmarks/depth_fusion508,1,1,0,1,64,1,0,0,2,1,1,1,0,0,1,68,33,57,55,0.195312,999,19077,1324306,279,70,128.94,Y,508,depth_fusion508_timing.csv,516.402646465,0,717.338444444,49.5920505051,0,667.633808081,0,184.450515152,89.6051616162,94.7093333333,1448.5710101,,508,0.059571
